Model,target,feature,importance,domain,taxonomic_level
RandomForest,warning_acid_base_balance,BAC_P::Firmicutes,0.0566534628812016,Bacteria,Phylum
RandomForest,warning_acid_base_balance,BAC_P::Fusobacteriota,0.0010866301798213,Bacteria,Phylum
RandomForest,warning_acid_base_balance,BAC_P::Gemmatimonadota,0.000519710901494,Bacteria,Phylum
RandomForest,warning_acid_base_balance,BAC_P::Halanaerobiaeota,0.0,Bacteria,Phylum
RandomForest,warning_acid_base_balance,BAC_P::Hydrogenedentes,0.0136420036433065,Bacteria,Phylum
RandomForest,warning_acid_base_balance,BAC_P::Hydrothermae,0.0,Bacteria,Phylum
RandomForest,warning_acid_base_balance,BAC_P::Latescibacterota,0.0,Bacteria,Phylum
RandomForest,warning_acid_base_balance,BAC_P::Marinimicrobia_(SAR406_clade),0.0039759422341046,Bacteria,Phylum
RandomForest,warning_acid_base_balance,BAC_P::Myxococcota,0.0018083958353645,Bacteria,Phylum
RandomForest,warning_acid_base_balance,BAC_P::NKB15,0.0,Bacteria,Phylum
RandomForest,warning_acid_base_balance,BAC_P::Nitrospirota,0.0,Bacteria,Phylum
RandomForest,warning_acid_base_balance,BAC_P::Patescibacteria,0.0047883864361003,Bacteria,Phylum
RandomForest,warning_acid_base_balance,BAC_P::Planctomycetota,0.1034106820469803,Bacteria,Phylum
RandomForest,warning_acid_base_balance,BAC_P::Proteobacteria,0.0360264351322718,Bacteria,Phylum
RandomForest,warning_acid_base_balance,BAC_P::Spirochaetota,0.1437251002627187,Bacteria,Phylum
RandomForest,warning_acid_base_balance,BAC_P::Sumerlaeota,5.97042149478916e-18,Bacteria,Phylum
RandomForest,warning_acid_base_balance,BAC_P::Sva0485,0.0,Bacteria,Phylum
RandomForest,warning_acid_base_balance,BAC_P::Synergistota,0.0327939410463265,Bacteria,Phylum
RandomForest,warning_acid_base_balance,BAC_P::TA06,0.0,Bacteria,Phylum
RandomForest,warning_acid_base_balance,BAC_P::Thermotogota,0.0466099895403117,Bacteria,Phylum
RandomForest,warning_acid_base_balance,BAC_P::Verrucomicrobiota,0.045742984196639,Bacteria,Phylum
RandomForest,warning_acid_base_balance,BAC_P::WPS-2,0.0,Bacteria,Phylum
RandomForest,warning_acid_base_balance,BAC_P::WS1,0.005845020160757,Bacteria,Phylum
RandomForest,warning_acid_base_balance,BAC_P::Zixibacteria,0.0,Bacteria,Phylum
RandomForest,warning_acid_base_balance,BAC_P::unidentified,0.051164891381753,Bacteria,Phylum
RandomForest,warning_acid_base_balance,ARC_P::Aenigmarchaeota,0.0,Archaea,Phylum
RandomForest,warning_acid_base_balance,ARC_P::Asgardarchaeota,0.0,Archaea,Phylum
RandomForest,warning_acid_base_balance,ARC_P::Crenarchaeota,0.0078931059078603,Archaea,Phylum
RandomForest,warning_acid_base_balance,ARC_P::Euryarchaeota,0.0199536540186907,Archaea,Phylum
RandomForest,warning_acid_base_balance,ARC_P::Halobacterota,0.0222244569213178,Archaea,Phylum
RandomForest,warning_acid_base_balance,ARC_P::Holozoa,0.0,Archaea,Phylum
RandomForest,warning_acid_base_balance,ARC_P::Micrarchaeota,0.0005357209440834,Archaea,Phylum
RandomForest,warning_acid_base_balance,ARC_P::Mollusca,0.0,Archaea,Phylum
RandomForest,warning_acid_base_balance,ARC_P::Nanoarchaeota,0.0339620741893617,Archaea,Phylum
RandomForest,warning_acid_base_balance,ARC_P::Thermoplasmatota,0.0202807362067034,Archaea,Phylum
RandomForest,warning_acid_base_balance,ARC_P::Vertebrata,0.0,Archaea,Phylum
RandomForest,warning_acid_base_balance,ARC_P::unidentified,0.0394612211069467,Archaea,Phylum
RandomForest,warning_buffer_capacity,BAC_P::Acetothermia,0.0,Bacteria,Phylum
RandomForest,warning_buffer_capacity,BAC_P::Acidobacteriota,0.0093490453485717,Bacteria,Phylum
RandomForest,warning_buffer_capacity,BAC_P::Actinobacteriota,0.0396540929395171,Bacteria,Phylum
RandomForest,warning_buffer_capacity,BAC_P::Armatimonadota,0.0281967423654374,Bacteria,Phylum
RandomForest,warning_buffer_capacity,BAC_P::Bacteroidota,0.0643086041269456,Bacteria,Phylum
RandomForest,warning_buffer_capacity,BAC_P::Bdellovibrionota,0.0013604321295501,Bacteria,Phylum
RandomForest,warning_buffer_capacity,BAC_P::CK-2C2-2,0.006792603409937,Bacteria,Phylum
RandomForest,warning_buffer_capacity,BAC_P::Caldatribacteriota,0.1131328588135335,Bacteria,Phylum
RandomForest,warning_buffer_capacity,BAC_P::Caldisericota,0.0300802156414557,Bacteria,Phylum
RandomForest,warning_buffer_capacity,BAC_P::Campilobacterota,0.0015526653475206,Bacteria,Phylum
RandomForest,warning_buffer_capacity,BAC_P::Chloroflexi,0.0203760761120339,Bacteria,Phylum
RandomForest,warning_buffer_capacity,BAC_P::Cloacimonadota,0.0405647553349455,Bacteria,Phylum
RandomForest,warning_buffer_capacity,BAC_P::Coprothermobacterota,0.0,Bacteria,Phylum
RandomForest,warning_buffer_capacity,BAC_P::Cyanobacteria,0.0,Bacteria,Phylum
RandomForest,warning_buffer_capacity,BAC_P::Deinococcota,0.0,Bacteria,Phylum
RandomForest,warning_buffer_capacity,BAC_P::Dependentiae,0.0039640203144737,Bacteria,Phylum
RandomForest,warning_buffer_capacity,BAC_P::Desulfobacterota,0.0157380121877365,Bacteria,Phylum
RandomForest,warning_buffer_capacity,BAC_P::Elusimicrobiota,0.0,Bacteria,Phylum
RandomForest,warning_buffer_capacity,BAC_P::Fermentibacterota,0.0011417049585747,Bacteria,Phylum
RandomForest,warning_buffer_capacity,BAC_P::Fibrobacterota,0.024812690841502,Bacteria,Phylum
RandomForest,warning_buffer_capacity,BAC_P::Firmicutes,0.0543301204342837,Bacteria,Phylum
RandomForest,warning_buffer_capacity,BAC_P::Fusobacteriota,0.0001604215568153,Bacteria,Phylum
RandomForest,warning_buffer_capacity,BAC_P::Gemmatimonadota,0.0012402062615016,Bacteria,Phylum
RandomForest,warning_buffer_capacity,BAC_P::Halanaerobiaeota,0.0,Bacteria,Phylum
RandomForest,warning_buffer_capacity,BAC_P::Hydrogenedentes,0.0117060351071744,Bacteria,Phylum
RandomForest,warning_buffer_capacity,BAC_P::Hydrothermae,0.0,Bacteria,Phylum
RandomForest,warning_buffer_capacity,BAC_P::Latescibacterota,0.0,Bacteria,Phylum
RandomForest,warning_buffer_capacity,BAC_P::Marinimicrobia_(SAR406_clade),0.0263813389064865,Bacteria,Phylum
RandomForest,warning_buffer_capacity,BAC_P::Myxococcota,0.0014753841867159,Bacteria,Phylum
RandomForest,warning_buffer_capacity,BAC_P::NKB15,0.0,Bacteria,Phylum
RandomForest,warning_buffer_capacity,BAC_P::Nitrospirota,0.0,Bacteria,Phylum
RandomForest,warning_buffer_capacity,BAC_P::Patescibacteria,0.0128103676518592,Bacteria,Phylum
RandomForest,warning_buffer_capacity,BAC_P::Planctomycetota,0.0398284873190952,Bacteria,Phylum
RandomForest,warning_buffer_capacity,BAC_P::Proteobacteria,0.0392492229819238,Bacteria,Phylum
RandomForest,warning_buffer_capacity,BAC_P::Spirochaetota,0.0714125332690908,Bacteria,Phylum
RandomForest,warning_buffer_capacity,BAC_P::Sumerlaeota,0.0020269527130987,Bacteria,Phylum
RandomForest,warning_buffer_capacity,BAC_P::Sva0485,0.0,Bacteria,Phylum
RandomForest,warning_buffer_capacity,BAC_P::Synergistota,0.0596630518839778,Bacteria,Phylum
RandomForest,warning_buffer_capacity,BAC_P::TA06,0.0,Bacteria,Phylum
RandomForest,warning_buffer_capacity,BAC_P::Thermotogota,0.0361439420983718,Bacteria,Phylum
RandomForest,warning_buffer_capacity,BAC_P::Verrucomicrobiota,0.036270062847108,Bacteria,Phylum
RandomForest,warning_buffer_capacity,BAC_P::WPS-2,0.0,Bacteria,Phylum
RandomForest,warning_buffer_capacity,BAC_P::WS1,0.0174425824837717,Bacteria,Phylum
RandomForest,warning_buffer_capacity,BAC_P::Zixibacteria,0.0,Bacteria,Phylum
RandomForest,warning_buffer_capacity,BAC_P::unidentified,0.0338987132117242,Bacteria,Phylum
RandomForest,warning_buffer_capacity,ARC_P::Aenigmarchaeota,0.0,Archaea,Phylum
RandomForest,warning_buffer_capacity,ARC_P::Asgardarchaeota,0.0,Archaea,Phylum
RandomForest,warning_buffer_capacity,ARC_P::Crenarchaeota,0.0147065180215401,Archaea,Phylum
RandomForest,warning_buffer_capacity,ARC_P::Euryarchaeota,0.0234619448672758,Archaea,Phylum
RandomForest,warning_buffer_capacity,ARC_P::Halobacterota,0.0237017729741247,Archaea,Phylum
RandomForest,warning_buffer_capacity,ARC_P::Holozoa,0.0,Archaea,Phylum
RandomForest,warning_buffer_capacity,ARC_P::Micrarchaeota,2.5264567280909745e-18,Archaea,Phylum
RandomForest,warning_buffer_capacity,ARC_P::Mollusca,0.0,Archaea,Phylum
RandomForest,warning_buffer_capacity,ARC_P::Nanoarchaeota,0.011203397961314,Archaea,Phylum
RandomForest,warning_buffer_capacity,ARC_P::Thermoplasmatota,0.0636616148244281,Archaea,Phylum
RandomForest,warning_buffer_capacity,ARC_P::Vertebrata,0.0,Archaea,Phylum
RandomForest,warning_buffer_capacity,ARC_P::unidentified,0.0182008085665819,Archaea,Phylum
RandomForest,warning_acid_accumulation,BAC_P::Acetothermia,0.0,Bacteria,Phylum
RandomForest,warning_acid_accumulation,BAC_P::Acidobacteriota,0.0057484569756051,Bacteria,Phylum
RandomForest,warning_acid_accumulation,BAC_P::Actinobacteriota,0.0281678641271101,Bacteria,Phylum
RandomForest,warning_acid_accumulation,BAC_P::Armatimonadota,0.0147387611883599,Bacteria,Phylum
RandomForest,warning_acid_accumulation,BAC_P::Bacteroidota,0.1280043760742159,Bacteria,Phylum
RandomForest,warning_acid_accumulation,BAC_P::Bdellovibrionota,6.965131110479745e-17,Bacteria,Phylum
RandomForest,warning_acid_accumulation,BAC_P::CK-2C2-2,0.0,Bacteria,Phylum
RandomForest,warning_acid_accumulation,BAC_P::Caldatribacteriota,0.106753755020683,Bacteria,Phylum
RandomForest,warning_acid_accumulation,BAC_P::Caldisericota,0.01384825512402,Bacteria,Phylum
RandomForest,warning_acid_accumulation,BAC_P::Campilobacterota,3.7504747101722816e-17,Bacteria,Phylum
RandomForest,warning_acid_accumulation,BAC_P::Chloroflexi,0.0759312709796873,Bacteria,Phylum
RandomForest,warning_acid_accumulation,BAC_P::Cloacimonadota,0.040107106459358,Bacteria,Phylum
RandomForest,warning_acid_accumulation,BAC_P::Coprothermobacterota,0.0,Bacteria,Phylum
RandomForest,warning_acid_accumulation,BAC_P::Cyanobacteria,0.0,Bacteria,Phylum
RandomForest,warning_acid_accumulation,BAC_P::Deinococcota,0.0,Bacteria,Phylum
RandomForest,warning_acid_accumulation,BAC_P::Dependentiae,1.1101102761928723e-17,Bacteria,Phylum
RandomForest,warning_acid_accumulation,BAC_P::Desulfobacterota,0.0572760587428255,Bacteria,Phylum
RandomForest,warning_acid_accumulation,BAC_P::Elusimicrobiota,5.12085039964568e-17,Bacteria,Phylum
RandomForest,warning_acid_accumulation,BAC_P::Fermentibacterota,7.790103949340605e-18,Bacteria,Phylum
RandomForest,warning_acid_accumulation,BAC_P::Fibrobacterota,0.0070422535211267,Bacteria,Phylum
RandomForest,warning_acid_accumulation,BAC_P::Firmicutes,0.0350527112276561,Bacteria,Phylum
RandomForest,warning_acid_accumulation,BAC_P::Fusobacteriota,0.0,Bacteria,Phylum
RandomForest,warning_acid_accumulation,BAC_P::Gemmatimonadota,2.989707976197068e-17,Bacteria,Phylum
RandomForest,warning_acid_accumulation,BAC_P::Halanaerobiaeota,0.0,Bacteria,Phylum
RandomForest,warning_acid_accumulation,BAC_P::Hydrogenedentes,5.176093308562888e-17,Bacteria,Phylum
RandomForest,warning_acid_accumulation,BAC_P::Hydrothermae,0.0,Bacteria,Phylum
RandomForest,warning_acid_accumulation,BAC_P::Latescibacterota,0.0,Bacteria,Phylum
RandomForest,warning_acid_accumulation,BAC_P::Marinimicrobia_(SAR406_clade),3.428979979561533e-17,Bacteria,Phylum
RandomForest,warning_acid_accumulation,BAC_P::Myxococcota,1.0309138126105056e-17,Bacteria,Phylum
RandomForest,warning_acid_accumulation,BAC_P::NKB15,0.0,Bacteria,Phylum
RandomForest,warning_acid_accumulation,BAC_P::Nitrospirota,4.9007405366750346e-17,Bacteria,Phylum
RandomForest,warning_acid_accumulation,BAC_P::Patescibacteria,0.0077583998591884,Bacteria,Phylum
RandomForest,warning_acid_accumulation,BAC_P::Planctomycetota,0.03681865083263,Bacteria,Phylum
RandomForest,warning_acid_accumulation,BAC_P::Proteobacteria,0.0271742020003535,Bacteria,Phylum
RandomForest,warning_acid_accumulation,BAC_P::Spirochaetota,0.0198334999924419,Bacteria,Phylum
RandomForest,warning_acid_accumulation,BAC_P::Sumerlaeota,9.068729792274673e-18,Bacteria,Phylum
RandomForest,warning_acid_accumulation,BAC_P::Sva0485,0.0,Bacteria,Phylum
RandomForest,warning_acid_accumulation,BAC_P::Synergistota,0.0469851487057179,Bacteria,Phylum
RandomForest,warning_acid_accumulation,BAC_P::TA06,0.0,Bacteria,Phylum
RandomForest,warning_acid_accumulation,BAC_P::Thermotogota,0.0726990245904661,Bacteria,Phylum
RandomForest,warning_acid_accumulation,BAC_P::Verrucomicrobiota,0.100780186292301,Bacteria,Phylum
RandomForest,warning_acid_accumulation,BAC_P::WPS-2,0.0,Bacteria,Phylum
RandomForest,warning_acid_accumulation,BAC_P::WS1,1.108014076656307e-17,Bacteria,Phylum
RandomForest,warning_acid_accumulation,BAC_P::Zixibacteria,0.0,Bacteria,Phylum
RandomForest,warning_acid_accumulation,BAC_P::unidentified,0.0031207308690485,Bacteria,Phylum
RandomForest,warning_acid_accumulation,ARC_P::Aenigmarchaeota,0.0,Archaea,Phylum
RandomForest,warning_acid_accumulation,ARC_P::Asgardarchaeota,0.0,Archaea,Phylum
RandomForest,warning_acid_accumulation,ARC_P::Crenarchaeota,0.0033628360767413,Archaea,Phylum
RandomForest,warning_acid_accumulation,ARC_P::Euryarchaeota,0.0669215974790586,Archaea,Phylum
RandomForest,warning_acid_accumulation,ARC_P::Halobacterota,0.0580828773442566,Archaea,Phylum
RandomForest,warning_acid_accumulation,ARC_P::Holozoa,0.0,Archaea,Phylum
RandomForest,warning_acid_accumulation,ARC_P::Micrarchaeota,2.2703009463165185e-17,Archaea,Phylum
RandomForest,warning_acid_accumulation,ARC_P::Mollusca,0.0,Archaea,Phylum
RandomForest,warning_acid_accumulation,ARC_P::Nanoarchaeota,0.0057598653477689,Archaea,Phylum
RandomForest,warning_acid_accumulation,ARC_P::Thermoplasmatota,0.0237454825388596,Archaea,Phylum
RandomForest,warning_acid_accumulation,ARC_P::Vertebrata,0.0,Archaea,Phylum
RandomForest,warning_acid_accumulation,ARC_P::unidentified,0.0142866286305182,Archaea,Phylum
RandomForest,warning_ammonia_toxicity,BAC_P::Acetothermia,0.0,Bacteria,Phylum
RandomForest,warning_ammonia_toxicity,BAC_P::Acidobacteriota,0.0221510036488743,Bacteria,Phylum
RandomForest,warning_ammonia_toxicity,BAC_P::Actinobacteriota,0.0693109642684215,Bacteria,Phylum
RandomForest,warning_ammonia_toxicity,BAC_P::Armatimonadota,0.0217681639862302,Bacteria,Phylum
RandomForest,warning_ammonia_toxicity,BAC_P::Bacteroidota,0.0140048629697627,Bacteria,Phylum
RandomForest,warning_ammonia_toxicity,BAC_P::Bdellovibrionota,3.5980010639164126e-17,Bacteria,Phylum
RandomForest,warning_ammonia_toxicity,BAC_P::CK-2C2-2,0.0,Bacteria,Phylum
RandomForest,warning_ammonia_toxicity,BAC_P::Caldatribacteriota,0.0068921089154175,Bacteria,Phylum
RandomForest,warning_ammonia_toxicity,BAC_P::Caldisericota,0.0398507285358186,Bacteria,Phylum
RandomForest,warning_ammonia_toxicity,BAC_P::Campilobacterota,0.0007300572908528,Bacteria,Phylum
RandomForest,warning_ammonia_toxicity,BAC_P::Chloroflexi,0.1045508675304286,Bacteria,Phylum
RandomForest,warning_ammonia_toxicity,BAC_P::Cloacimonadota,0.0288689829812402,Bacteria,Phylum
RandomForest,warning_ammonia_toxicity,BAC_P::Coprothermobacterota,3.2872726062241774e-17,Bacteria,Phylum
RandomForest,warning_ammonia_toxicity,BAC_P::Cyanobacteria,0.0,Bacteria,Phylum
RandomForest,warning_ammonia_toxicity,BAC_P::Deinococcota,0.0,Bacteria,Phylum
RandomForest,warning_ammonia_toxicity,BAC_P::Dependentiae,0.0001365499796508,Bacteria,Phylum
RandomForest,warning_ammonia_toxicity,BAC_P::Desulfobacterota,0.0515589589743045,Bacteria,Phylum
RandomForest,warning_ammonia_toxicity,BAC_P::Elusimicrobiota,0.0,Bacteria,Phylum
RandomForest,warning_ammonia_toxicity,BAC_P::Fermentibacterota,0.0010918934698883,Bacteria,Phylum
RandomForest,warning_ammonia_toxicity,BAC_P::Fibrobacterota,0.0009467150797153,Bacteria,Phylum
RandomForest,warning_ammonia_toxicity,BAC_P::Firmicutes,0.1009922709891896,Bacteria,Phylum
RandomForest,warning_ammonia_toxicity,BAC_P::Fusobacteriota,9.30608764820898e-06,Bacteria,Phylum
RandomForest,warning_ammonia_toxicity,BAC_P::Gemmatimonadota,0.0007985897684445,Bacteria,Phylum
RandomForest,warning_ammonia_toxicity,BAC_P::Halanaerobiaeota,0.0,Bacteria,Phylum
RandomForest,warning_ammonia_toxicity,BAC_P::Hydrogenedentes,0.0180679323514076,Bacteria,Phylum
RandomForest,warning_ammonia_toxicity,BAC_P::Hydrothermae,0.0,Bacteria,Phylum
RandomForest,warning_ammonia_toxicity,BAC_P::Latescibacterota,0.0,Bacteria,Phylum
RandomForest,warning_ammonia_toxicity,BAC_P::Marinimicrobia_(SAR406_clade),1.838521842421724e-05,Bacteria,Phylum
RandomForest,warning_ammonia_toxicity,BAC_P::Myxococcota,3.729472517472311e-17,Bacteria,Phylum
RandomForest,warning_ammonia_toxicity,BAC_P::NKB15,0.0,Bacteria,Phylum
RandomForest,warning_ammonia_toxicity,BAC_P::Nitrospirota,1.272648030441842e-17,Bacteria,Phylum
RandomForest,warning_ammonia_toxicity,BAC_P::Patescibacteria,0.006098422595272,Bacteria,Phylum
RandomForest,warning_ammonia_toxicity,BAC_P::Planctomycetota,0.1298978189077494,Bacteria,Phylum
RandomForest,warning_ammonia_toxicity,BAC_P::Proteobacteria,0.0923506186770411,Bacteria,Phylum
RandomForest,warning_ammonia_toxicity,BAC_P::Spirochaetota,0.0088755927323794,Bacteria,Phylum
RandomForest,warning_ammonia_toxicity,BAC_P::Sumerlaeota,3.4678951684091366e-17,Bacteria,Phylum
RandomForest,warning_ammonia_toxicity,BAC_P::Sva0485,0.0,Bacteria,Phylum
RandomForest,warning_ammonia_toxicity,BAC_P::Synergistota,0.0201914082561147,Bacteria,Phylum
RandomForest,warning_ammonia_toxicity,BAC_P::TA06,0.0,Bacteria,Phylum
RandomForest,warning_ammonia_toxicity,BAC_P::Thermotogota,0.0162233016039251,Bacteria,Phylum
RandomForest,warning_ammonia_toxicity,BAC_P::Verrucomicrobiota,0.0124811638554966,Bacteria,Phylum
RandomForest,warning_ammonia_toxicity,BAC_P::WPS-2,0.0,Bacteria,Phylum
RandomForest,warning_ammonia_toxicity,BAC_P::WS1,0.0049894703130457,Bacteria,Phylum
RandomForest,warning_ammonia_toxicity,BAC_P::Zixibacteria,0.0,Bacteria,Phylum
RandomForest,warning_ammonia_toxicity,BAC_P::unidentified,0.061013994802171,Bacteria,Phylum
RandomForest,warning_ammonia_toxicity,ARC_P::Aenigmarchaeota,0.0,Archaea,Phylum
RandomForest,warning_ammonia_toxicity,ARC_P::Asgardarchaeota,0.0,Archaea,Phylum
RandomForest,warning_ammonia_toxicity,ARC_P::Crenarchaeota,0.012078077037767,Archaea,Phylum
RandomForest,warning_ammonia_toxicity,ARC_P::Euryarchaeota,0.0964823862673617,Archaea,Phylum
RandomForest,warning_ammonia_toxicity,ARC_P::Halobacterota,0.0364999681848609,Archaea,Phylum
RandomForest,warning_ammonia_toxicity,ARC_P::Holozoa,0.0,Archaea,Phylum
RandomForest,warning_ammonia_toxicity,ARC_P::Micrarchaeota,0.0,Archaea,Phylum
RandomForest,warning_ammonia_toxicity,ARC_P::Mollusca,0.0,Archaea,Phylum
RandomForest,warning_ammonia_toxicity,ARC_P::Nanoarchaeota,0.0053383696273364,Archaea,Phylum
RandomForest,warning_ammonia_toxicity,ARC_P::Thermoplasmatota,0.0091833549390631,Archaea,Phylum
RandomForest,warning_ammonia_toxicity,ARC_P::Vertebrata,0.0,Archaea,Phylum
RandomForest,warning_ammonia_toxicity,ARC_P::unidentified,0.006547710154695,Archaea,Phylum
RandomForest,warning_biogas_quality,BAC_P::Acetothermia,0.0,Bacteria,Phylum
RandomForest,warning_biogas_quality,BAC_P::Acidobacteriota,0.0045615061821431,Bacteria,Phylum
RandomForest,warning_biogas_quality,BAC_P::Actinobacteriota,0.1105630272568605,Bacteria,Phylum
RandomForest,warning_biogas_quality,BAC_P::Armatimonadota,2.1331458169966497e-17,Bacteria,Phylum
RandomForest,warning_biogas_quality,BAC_P::Bacteroidota,0.0383702367933646,Bacteria,Phylum
RandomForest,warning_biogas_quality,BAC_P::Bdellovibrionota,6.889334520837014e-17,Bacteria,Phylum
RandomForest,warning_biogas_quality,BAC_P::CK-2C2-2,2.3476552209620997e-17,Bacteria,Phylum
RandomForest,warning_biogas_quality,BAC_P::Caldatribacteriota,0.0400193449432936,Bacteria,Phylum
RandomForest,warning_biogas_quality,BAC_P::Caldisericota,0.01063080404276,Bacteria,Phylum
RandomForest,warning_biogas_quality,BAC_P::Campilobacterota,0.0112279229351635,Bacteria,Phylum
RandomForest,warning_biogas_quality,BAC_P::Chloroflexi,0.034566780998804,Bacteria,Phylum
RandomForest,warning_biogas_quality,BAC_P::Cloacimonadota,0.1240611820857382,Bacteria,Phylum
RandomForest,warning_biogas_quality,BAC_P::Coprothermobacterota,3.468882550106596e-17,Bacteria,Phylum
RandomForest,warning_biogas_quality,BAC_P::Cyanobacteria,0.0,Bacteria,Phylum
RandomForest,warning_biogas_quality,BAC_P::Deinococcota,0.0,Bacteria,Phylum
RandomForest,warning_biogas_quality,BAC_P::Dependentiae,1.1330769944415752e-16,Bacteria,Phylum
RandomForest,warning_biogas_quality,BAC_P::Desulfobacterota,0.040791745646963,Bacteria,Phylum
RandomForest,warning_biogas_quality,BAC_P::Elusimicrobiota,0.0067137645541659,Bacteria,Phylum
RandomForest,warning_biogas_quality,BAC_P::Fermentibacterota,0.0209179290781514,Bacteria,Phylum
RandomForest,warning_biogas_quality,BAC_P::Fibrobacterota,2.1182045643515642e-17,Bacteria,Phylum
RandomForest,warning_biogas_quality,BAC_P::Firmicutes,0.0300535986470142,Bacteria,Phylum
RandomForest,warning_biogas_quality,BAC_P::Fusobacteriota,0.0245380555489969,Bacteria,Phylum
RandomForest,warning_biogas_quality,BAC_P::Gemmatimonadota,2.850491276293912e-17,Bacteria,Phylum
RandomForest,warning_biogas_quality,BAC_P::Halanaerobiaeota,0.0,Bacteria,Phylum
RandomForest,warning_biogas_quality,BAC_P::Hydrogenedentes,0.0080699701200532,Bacteria,Phylum
RandomForest,warning_biogas_quality,BAC_P::Hydrothermae,0.0,Bacteria,Phylum
RandomForest,warning_biogas_quality,BAC_P::Latescibacterota,0.0,Bacteria,Phylum
RandomForest,warning_biogas_quality,BAC_P::Marinimicrobia_(SAR406_clade),0.0017224062896292,Bacteria,Phylum
RandomForest,warning_biogas_quality,BAC_P::Myxococcota,0.0068983099182496,Bacteria,Phylum
RandomForest,warning_biogas_quality,BAC_P::NKB15,0.0,Bacteria,Phylum
RandomForest,warning_biogas_quality,BAC_P::Nitrospirota,1.552253683519128e-17,Bacteria,Phylum
RandomForest,warning_biogas_quality,BAC_P::Patescibacteria,0.0049780260310533,Bacteria,Phylum
RandomForest,warning_biogas_quality,BAC_P::Planctomycetota,0.0149653338072544,Bacteria,Phylum
RandomForest,warning_biogas_quality,BAC_P::Proteobacteria,0.0301633300044606,Bacteria,Phylum
RandomForest,warning_biogas_quality,BAC_P::Spirochaetota,0.1224238592379922,Bacteria,Phylum
RandomForest,warning_biogas_quality,BAC_P::Sumerlaeota,2.252351884009674e-17,Bacteria,Phylum
RandomForest,warning_biogas_quality,BAC_P::Sva0485,0.0,Bacteria,Phylum
RandomForest,warning_biogas_quality,BAC_P::Synergistota,0.0887129036267646,Bacteria,Phylum
RandomForest,warning_biogas_quality,BAC_P::TA06,0.0,Bacteria,Phylum
RandomForest,warning_biogas_quality,BAC_P::Thermotogota,0.0641824144123304,Bacteria,Phylum
RandomForest,warning_biogas_quality,BAC_P::Verrucomicrobiota,0.0295687182199172,Bacteria,Phylum
RandomForest,warning_biogas_quality,BAC_P::WPS-2,0.0,Bacteria,Phylum
RandomForest,warning_biogas_quality,BAC_P::WS1,0.0052888779099863,Bacteria,Phylum
RandomForest,warning_biogas_quality,BAC_P::Zixibacteria,0.0,Bacteria,Phylum
RandomForest,warning_biogas_quality,BAC_P::unidentified,0.0143450779635001,Bacteria,Phylum
RandomForest,warning_biogas_quality,ARC_P::Aenigmarchaeota,0.0,Archaea,Phylum
RandomForest,warning_biogas_quality,ARC_P::Asgardarchaeota,0.0,Archaea,Phylum
RandomForest,warning_biogas_quality,ARC_P::Crenarchaeota,0.0260424434768827,Archaea,Phylum
RandomForest,warning_biogas_quality,ARC_P::Euryarchaeota,0.0285215245207201,Archaea,Phylum
RandomForest,warning_biogas_quality,ARC_P::Halobacterota,0.0245591172324935,Archaea,Phylum
RandomForest,warning_biogas_quality,ARC_P::Holozoa,0.0,Archaea,Phylum
