Model,target,feature,importance,domain,taxonomic_level
RandomForest,warning_acid_base_balance,BAC_O::Bacteroidetes_VC2.1_Bac22,4.1122629457789126e-18,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Bdellovibrionales,0.0008478299414267,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Bifidobacteriales,0.0029552342711069,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Blastocatellales,2.5771855226170506e-18,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Brachyspirales,0.0004192289644612,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Bradymonadales,1.8897413185109e-18,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Bryobacterales,8.180262975806801e-18,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Burkholderiales,0.002148229075924,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::C10-SB1A,0.0,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::CCM19a,1.8464347466283604e-18,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::CK-2C2-2,5.206622117397368e-18,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Caldatribacteriales,0.0071361442592421,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Caldicoprobacterales,0.006007490293503,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Caldilineales,8.687799206395809e-18,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Caldisericales,0.0332986773070603,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Campylobacterales,1.0808506408355668e-18,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Candidatus_Falkowbacteria,1.8188760190667432e-18,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Candidatus_Peregrinibacteria,0.000834835903873,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Candidatus_Shapirobacteria,3.956368556044633e-18,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Cardiobacteriales,0.0003327328505689,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Caulobacterales,0.0004638217038744,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Cellvibrionales,2.3858023083177832e-18,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Chitinophagales,0.0042152948711246,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Chlamydiales,1.7488044617758554e-18,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Christensenellales,0.0211321439894683,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Chthoniobacterales,0.0,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Chthonomonadales,6.351101203467848e-18,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Cloacimonadales,0.0295375755252003,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Clostridia,0.007595945437925,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Clostridia_UCG-014,0.0005130109990185,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Clostridiales,0.0048052217565464,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Competibacterales,0.0012071889306242,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Coprothermobacterales,0.0006762785380906,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Coriobacteriales,0.0001277874771759,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Corynebacteriales,0.0022017305303643,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Cytophagales,1.79936400438654e-17,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::D8A-2,0.0063830112898004,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::DS-100,0.0004532478785387,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::DTU014,0.0046617265525622,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Defluviicoccales,0.0011293231857812,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Deinococcales,6.543271723750107e-05,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Desulfitibacterales,1.1350238267953439e-17,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Desulfitobacteriales,0.0,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Desulfobulbales,0.0005056986793485,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Desulfotomaculales,0.0020259912489965,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Desulfovibrionales,5.487248865602016e-19,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Desulfuromonadia,3.845497434036043e-18,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Dethiobacterales,0.00382343313499,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Diplorickettsiales,3.5269871523569834e-19,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Dongiales,0.0,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Ectothiorhodospirales,0.0,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Elsterales,2.2735813646702848e-18,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Endomicrobiales,9.727514356190532e-05,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Enterobacterales,0.0144489426942658,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Erysipelotrichales,0.0020622689687786,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Eubacteriales,0.0137908504064089,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Fermentibacterales,0.000599062819739,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Fibrobacterales,7.219544414798248e-05,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Fimbriimonadales,0.0006689171755396,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Flavobacteriales,0.0003815264803339,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Frankiales,4.608323256359731e-18,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Fusobacteriales,0.0002710170375423,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Gaiellales,8.549720591605431e-05,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Gammaproteobacteria_Incertae_Sedis,0.0002874479825478,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Gemmatales,0.0005437635810517,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Gemmatimonadales,0.0,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Geobacterales,2.0934902602652818e-17,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::HOC36,6.660498920937594e-19,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Halanaerobiales,0.0006632383136367,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Haliangiales,2.4201833332691886e-18,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Holophagales,0.0006954462728017,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Hydrogenedentiales,0.0004782955081608,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Hydrothermae,0.0,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::IMCC26256,0.0,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Ignavibacteriales,0.0,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Incertae_Sedis,0.0365660469393155,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Isosphaerales,0.0004198472265695,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Izemoplasmatales,0.0184220101534075,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::JG36-GS-52,0.0003731491105581,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::JS1,0.0040224408823991,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Kapabacteriales,0.0012511210345837,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Kosmotogales,0.0003759201489329,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::LD1-PA32,1.0869169946264396e-17,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::LD1-PB3,1.7253996878515149e-18,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Lachnospirales,0.0438084957327838,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Lactobacillales,0.0226818028803989,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Leptospirales,0.0114303791290906,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Limnochordales,0.0078463978273916,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Limnochordia,0.0003219761385385,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::M55-D21,0.0045855728811944,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::MAT-CR-H4-C10,0.004343318535094,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::MBA03,0.0039924650513669,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::MSBL9,3.1934937793670897e-18,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::MVP-15,0.0007249834431981,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Marinimicrobia_(SAR406_clade),0.0001204137285078,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Methylococcales,0.0,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Micavibrionales,1.6316879167694433e-17,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Micrococcales,0.0115659348971865,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Microtrichales,0.0033159867201953,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Monoglobales,1.876137215334064e-18,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Moorellales,0.0,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Myxococcales,0.0,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::NKB15,9.625896002100673e-18,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Nannocystales,0.0,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Nitrosococcales,0.0013556370097656,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Nitrospirales,0.0,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::OLB14,1.1593154712498053e-17,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::OPB41,0.0,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Obscuribacterales,1.0580474744849484e-18,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Oceanospirillales,1.4396777989867647e-17,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Oligosphaerales,0.001434747823212,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Omnitrophales,4.019455708820969e-18,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Oscillospirales,0.0185048168821999,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::PB19,0.0,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::PLTA13,4.271858822526957e-18,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::PeM15,0.0001006379563319,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Pedosphaerales,0.0033551024580769,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Peptococcales,0.0011907270582429,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Peptostreptococcales-Tissierellales,0.0068120331535411,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Petrotogales,0.0037719574298892,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Phycisphaerales,2.571643167150921e-18,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Pirellulales,0.0048271489600541,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Pla3_lineage,3.726738526538672e-18,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Planctomycetales,1.777177662855631e-17,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Polyangiales,8.897426209035056e-19,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Propionibacteriales,7.693662780901929e-05,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Proteinivoracales,0.0006946558966272,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Pseudomonadales,0.000729590141024,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::RBG-13-54-9,0.0008268495710574,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::RBG-16-55-12,0.0008147400133241,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Reyranellales,0.0025377824006367,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Rhizobiales,0.0169918863041993,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Rhodobacterales,0.002050713433612,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Rhodospirillales,0.0,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Rickettsiales,1.7344584882117891e-18,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Run-SP154,2.098550587038e-18,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::SBR1031,0.0004417414803292,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::SJA-15,2.112269095932141e-18,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::SJA-28,0.0025988206211868,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::SM1A07,0.0,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Saccharimonadales,0.0008351353078201,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Solibacterales,8.947182577717641e-19,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Solirubrobacterales,1.1445340730724544e-17,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Sphingobacteriales,0.0079775512371853,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Sphingomonadales,0.0004899697813663,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Spirochaetales,0.1280375158442012,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Steroidobacterales,5.953449682478208e-18,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Sumerlaeales,0.0,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Sva0485,0.0,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Symbiobacteriales,0.0004567998820443,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Synergistales,0.0113490966991429,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Syntrophales,0.0048172284928512,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Syntrophobacterales,0.0003819454071766,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Syntrophomonadales,0.0028311692875326,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Syntrophorhabdales,0.0012426985564052,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::TA06,5.1573777751564666e-18,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Thermacetogeniales,0.0068426148416103,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Thermales,0.0,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Thermoanaerobacterales,0.0009769001335369,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Thermoanaerobaculales,1.0973822498959409e-19,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Thermotogales,5.9250863952906585e-18,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Thermovenabulales,0.0003593566219353,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Veillonellales-Selenomonadales,0.0007637188471978,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Verrucomicrobiales,0.0,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Vibrionales,0.0012452242163288,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Vicinamibacterales,0.0,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::WCHB1-41,0.002260267324375,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::WCHB1-81,0.0006381893520999,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::WPS-2,3.109249708038496e-18,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::WS1,0.0043505644678334,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::WWE3,8.193791795392353e-18,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Xanthomonadales,0.0012414703783172,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::Zixibacteria,1.2598275456739345e-18,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::c5LKS83,0.0,Bacteria,Order
RandomForest,warning_acid_base_balance,BAC_O::unidentified,0.1746590966148832,Bacteria,Order
RandomForest,warning_acid_base_balance,ARC_O::Aenigmarchaeales,0.0,Archaea,Order
RandomForest,warning_acid_base_balance,ARC_O::Bathyarchaeia,0.0038681573765554,Archaea,Order
RandomForest,warning_acid_base_balance,ARC_O::Lokiarchaeia,0.0,Archaea,Order
RandomForest,warning_acid_base_balance,ARC_O::Methanofastidiosales,0.005787529890917,Archaea,Order
RandomForest,warning_acid_base_balance,ARC_O::Methanomassiliicoccales,0.0099591337023768,Archaea,Order
RandomForest,warning_acid_base_balance,ARC_O::Methanomethyliales,0.0,Archaea,Order
RandomForest,warning_acid_base_balance,ARC_O::Methanomicrobiales,0.0884829337295118,Archaea,Order
RandomForest,warning_acid_base_balance,ARC_O::Methanosarciniales,0.058816281955484,Archaea,Order
RandomForest,warning_acid_base_balance,ARC_O::Micrarchaeales,0.0009980570138491,Archaea,Order
RandomForest,warning_acid_base_balance,ARC_O::Nitrososphaerales,0.0012522514550756,Archaea,Order
RandomForest,warning_acid_base_balance,ARC_O::Rhinosporideacae,1.2556363435009258e-18,Archaea,Order
RandomForest,warning_acid_base_balance,ARC_O::Teleostei,0.0004399644473173,Archaea,Order
RandomForest,warning_acid_base_balance,ARC_O::Veneroida,0.0006534730973383,Archaea,Order
RandomForest,warning_acid_base_balance,ARC_O::Woesearchaeales,0.0062491272467595,Archaea,Order
RandomForest,warning_acid_base_balance,ARC_O::unidentified,0.0165373534453633,Archaea,Order
RandomForest,warning_buffer_capacity,BAC_O::0319-6G20,0.0013252197430696,Bacteria,Order
RandomForest,warning_buffer_capacity,BAC_O::053A03-B-DI-P58,0.0,Bacteria,Order
RandomForest,warning_buffer_capacity,BAC_O::1-20,0.000134748626222,Bacteria,Order
RandomForest,warning_buffer_capacity,BAC_O::113B434,0.0,Bacteria,Order
RandomForest,warning_buffer_capacity,BAC_O::Absconditabacteriales_(SR1),0.0,Bacteria,Order
RandomForest,warning_buffer_capacity,BAC_O::Acetobacterales,0.0006035583701685,Bacteria,Order
RandomForest,warning_buffer_capacity,BAC_O::Acetothermiia,0.0001929511664039,Bacteria,Order
RandomForest,warning_buffer_capacity,BAC_O::Acholeplasmatales,0.003913016903518,Bacteria,Order
RandomForest,warning_buffer_capacity,BAC_O::Acidaminococcales,6.7693279643311e-05,Bacteria,Order
RandomForest,warning_buffer_capacity,BAC_O::Acidobacteriae,8.320886233507605e-05,Bacteria,Order
RandomForest,warning_buffer_capacity,BAC_O::Actinomycetales,0.0009967042380044,Bacteria,Order
RandomForest,warning_buffer_capacity,BAC_O::Aeromonadales,0.0,Bacteria,Order
RandomForest,warning_buffer_capacity,BAC_O::Alteromonadales,0.0001534557583499,Bacteria,Order
RandomForest,warning_buffer_capacity,BAC_O::Aminicenantales,0.0029081619777547,Bacteria,Order
RandomForest,warning_buffer_capacity,BAC_O::Anaerolineales,0.0012090000460231,Bacteria,Order
RandomForest,warning_buffer_capacity,BAC_O::Ardenticatenales,0.0,Bacteria,Order
RandomForest,warning_buffer_capacity,BAC_O::Arenicellales,0.0,Bacteria,Order
RandomForest,warning_buffer_capacity,BAC_O::B55-F-B-G02,8.320886233507605e-05,Bacteria,Order
RandomForest,warning_buffer_capacity,BAC_O::BRH-c20a,5.756008422300885e-05,Bacteria,Order
RandomForest,warning_buffer_capacity,BAC_O::Babeliales,1.7976168441446706e-18,Bacteria,Order
RandomForest,warning_buffer_capacity,BAC_O::Bacillales,0.0018721758557741,Bacteria,Order
RandomForest,warning_buffer_capacity,BAC_O::Bacteriovoracales,0.0,Bacteria,Order
RandomForest,warning_buffer_capacity,BAC_O::Bacteroidales,0.0293062235048367,Bacteria,Order
RandomForest,warning_buffer_capacity,BAC_O::Bacteroidetes_VC2.1_Bac22,0.0,Bacteria,Order
RandomForest,warning_buffer_capacity,BAC_O::Bdellovibrionales,2.9970000537557523e-18,Bacteria,Order
RandomForest,warning_buffer_capacity,BAC_O::Bifidobacteriales,6.526806526806526e-05,Bacteria,Order
RandomForest,warning_buffer_capacity,BAC_O::Blastocatellales,0.0,Bacteria,Order
RandomForest,warning_buffer_capacity,BAC_O::Brachyspirales,0.0038526524003439,Bacteria,Order
RandomForest,warning_buffer_capacity,BAC_O::Bradymonadales,0.0,Bacteria,Order
RandomForest,warning_buffer_capacity,BAC_O::Bryobacterales,0.0,Bacteria,Order
RandomForest,warning_buffer_capacity,BAC_O::Burkholderiales,0.0185788477595186,Bacteria,Order
RandomForest,warning_buffer_capacity,BAC_O::C10-SB1A,0.0,Bacteria,Order
RandomForest,warning_buffer_capacity,BAC_O::CCM19a,0.0,Bacteria,Order
RandomForest,warning_buffer_capacity,BAC_O::CK-2C2-2,0.0018817891167247,Bacteria,Order
RandomForest,warning_buffer_capacity,BAC_O::Caldatribacteriales,0.033336204344511,Bacteria,Order
RandomForest,warning_buffer_capacity,BAC_O::Caldicoprobacterales,0.0059437274209463,Bacteria,Order
RandomForest,warning_buffer_capacity,BAC_O::Caldilineales,0.0,Bacteria,Order
RandomForest,warning_buffer_capacity,BAC_O::Caldisericales,0.0018647309121528,Bacteria,Order
RandomForest,warning_buffer_capacity,BAC_O::Campylobacterales,0.0005983766190142,Bacteria,Order
RandomForest,warning_buffer_capacity,BAC_O::Candidatus_Falkowbacteria,0.0,Bacteria,Order
RandomForest,warning_buffer_capacity,BAC_O::Candidatus_Peregrinibacteria,0.0023357553956377,Bacteria,Order
RandomForest,warning_buffer_capacity,BAC_O::Candidatus_Shapirobacteria,0.0,Bacteria,Order
RandomForest,warning_buffer_capacity,BAC_O::Cardiobacteriales,0.0001227066640275,Bacteria,Order
RandomForest,warning_buffer_capacity,BAC_O::Caulobacterales,0.0,Bacteria,Order
RandomForest,warning_buffer_capacity,BAC_O::Cellvibrionales,5.362004557191775e-05,Bacteria,Order
RandomForest,warning_buffer_capacity,BAC_O::Chitinophagales,0.0364459321734285,Bacteria,Order
RandomForest,warning_buffer_capacity,BAC_O::Chlamydiales,0.0,Bacteria,Order
RandomForest,warning_buffer_capacity,BAC_O::Christensenellales,0.0018169871799711,Bacteria,Order
RandomForest,warning_buffer_capacity,BAC_O::Chthoniobacterales,0.0,Bacteria,Order
RandomForest,warning_buffer_capacity,BAC_O::Chthonomonadales,0.0289897692242022,Bacteria,Order
RandomForest,warning_buffer_capacity,BAC_O::Cloacimonadales,0.0026606350268294,Bacteria,Order
RandomForest,warning_buffer_capacity,BAC_O::Clostridia,0.0793942116293646,Bacteria,Order
RandomForest,warning_buffer_capacity,BAC_O::Clostridia_UCG-014,0.0001696360063483,Bacteria,Order
RandomForest,warning_buffer_capacity,BAC_O::Clostridiales,0.0006565327275285,Bacteria,Order
RandomForest,warning_buffer_capacity,BAC_O::Competibacterales,0.0002295712663079,Bacteria,Order
RandomForest,warning_buffer_capacity,BAC_O::Coprothermobacterales,0.0,Bacteria,Order
RandomForest,warning_buffer_capacity,BAC_O::Coriobacteriales,0.0038352383309628,Bacteria,Order
RandomForest,warning_buffer_capacity,BAC_O::Corynebacteriales,0.0031441102968679,Bacteria,Order
RandomForest,warning_buffer_capacity,BAC_O::Cytophagales,0.0,Bacteria,Order
RandomForest,warning_buffer_capacity,BAC_O::D8A-2,0.0038935826845912,Bacteria,Order
RandomForest,warning_buffer_capacity,BAC_O::DS-100,0.0007251077987173,Bacteria,Order
RandomForest,warning_buffer_capacity,BAC_O::DTU014,0.0049170702048306,Bacteria,Order
RandomForest,warning_buffer_capacity,BAC_O::Defluviicoccales,0.0,Bacteria,Order
RandomForest,warning_buffer_capacity,BAC_O::Deinococcales,0.0,Bacteria,Order
RandomForest,warning_buffer_capacity,BAC_O::Desulfitibacterales,0.0001430431546969,Bacteria,Order
RandomForest,warning_buffer_capacity,BAC_O::Desulfitobacteriales,0.0053107510339032,Bacteria,Order
RandomForest,warning_buffer_capacity,BAC_O::Desulfobulbales,1.6907267665108449e-18,Bacteria,Order
RandomForest,warning_buffer_capacity,BAC_O::Desulfotomaculales,0.0007392237025917,Bacteria,Order
RandomForest,warning_buffer_capacity,BAC_O::Desulfovibrionales,0.0003788439975323,Bacteria,Order
RandomForest,warning_buffer_capacity,BAC_O::Desulfuromonadia,0.0,Bacteria,Order
RandomForest,warning_buffer_capacity,BAC_O::Dethiobacterales,0.0032227817168886,Bacteria,Order
