target,feature,category,fold,importance,permutation_sd,selected_in_fold,fold_rank,positive_top10,positive_top20
warning_biogas_quality,substrate_avg_Protein,Metadata: substrate,1,0.0,0.0,True,168.0,False,False
warning_acid_base_balance,substrate_avg_Lipid,Metadata: substrate,1,0.0,0.0,True,185.0,False,False
warning_buffer_capacity,substrate_avg_Lipid,Metadata: substrate,1,-0.0020882793676911425,0.007782313297610631,True,229.0,False,False
warning_acid_accumulation,substrate_avg_Lipid,Metadata: substrate,1,,,True,,False,False
warning_ammonia_toxicity,substrate_avg_Lipid,Metadata: substrate,1,0.033754856254856226,0.008771493805329822,True,7.0,True,True
warning_biogas_quality,substrate_avg_Lipid,Metadata: substrate,1,0.0,0.0,True,168.0,False,False
warning_acid_base_balance,substrate_avg_TVFAs,Metadata: substrate,1,0.0,0.0,True,185.0,False,False
warning_buffer_capacity,substrate_avg_TVFAs,Metadata: substrate,1,-0.0017673992673992666,0.0040114203436715,True,225.0,False,False
warning_acid_accumulation,substrate_avg_TVFAs,Metadata: substrate,1,,,True,,False,False
warning_ammonia_toxicity,substrate_avg_TVFAs,Metadata: substrate,1,0.004662698412698391,0.008667156086137716,True,46.0,False,False
warning_biogas_quality,substrate_avg_TVFAs,Metadata: substrate,1,0.004999999999999999,0.015389675281277307,True,47.5,False,False
warning_acid_base_balance,substrate_avg_HAc,Metadata: substrate,1,0.016666666666666653,0.020942695414584756,True,42.0,False,False
warning_buffer_capacity,substrate_avg_HAc,Metadata: substrate,1,0.0,0.0,True,115.0,False,False
warning_acid_accumulation,substrate_avg_HAc,Metadata: substrate,1,,,True,,False,False
warning_ammonia_toxicity,substrate_avg_HAc,Metadata: substrate,1,0.011884920634920604,0.00993814244645844,True,24.0,False,False
warning_biogas_quality,substrate_avg_HAc,Metadata: substrate,1,0.004999999999999999,0.015389675281277307,True,47.5,False,False
warning_acid_base_balance,substrate_avg_HPro,Metadata: substrate,1,0.033333333333333305,0.017099639201419218,True,27.0,False,False
warning_buffer_capacity,substrate_avg_HPro,Metadata: substrate,1,-0.001098901098901095,0.0022548974771102208,True,218.5,False,False
warning_acid_accumulation,substrate_avg_HPro,Metadata: substrate,1,,,True,,False,False
warning_ammonia_toxicity,substrate_avg_HPro,Metadata: substrate,1,0.0,0.0,True,178.5,False,False
warning_biogas_quality,substrate_avg_HPro,Metadata: substrate,1,0.0,0.0,True,168.0,False,False
warning_acid_base_balance,BAC_P::Abditibacteriota,Bacteria,1,0.0,0.0,True,185.0,False,False
warning_buffer_capacity,BAC_P::Abditibacteriota,Bacteria,1,0.0,0.0,True,115.0,False,False
warning_acid_accumulation,BAC_P::Abditibacteriota,Bacteria,1,,,True,,False,False
warning_ammonia_toxicity,BAC_P::Abditibacteriota,Bacteria,1,0.0,0.0,True,178.5,False,False
warning_biogas_quality,BAC_P::Abditibacteriota,Bacteria,1,0.0,0.0,True,168.0,False,False
warning_acid_base_balance,BAC_P::Acetothermia,Bacteria,1,0.0,0.0,True,185.0,False,False
warning_buffer_capacity,BAC_P::Acetothermia,Bacteria,1,0.0,0.0,True,115.0,False,False
warning_acid_accumulation,BAC_P::Acetothermia,Bacteria,1,,,True,,False,False
warning_ammonia_toxicity,BAC_P::Acetothermia,Bacteria,1,0.0,0.0,True,178.5,False,False
warning_biogas_quality,BAC_P::Acetothermia,Bacteria,1,0.0,0.0,True,168.0,False,False
warning_acid_base_balance,BAC_P::Acidobacteriota,Bacteria,1,0.010416666666666657,0.01851090242997162,True,52.5,False,False
warning_buffer_capacity,BAC_P::Acidobacteriota,Bacteria,1,-0.0003159340659340648,0.004794716577531541,True,207.0,False,False
warning_acid_accumulation,BAC_P::Acidobacteriota,Bacteria,1,,,True,,False,False
warning_ammonia_toxicity,BAC_P::Acidobacteriota,Bacteria,1,0.0,0.0,True,178.5,False,False
warning_biogas_quality,BAC_P::Acidobacteriota,Bacteria,1,0.0,0.0,True,168.0,False,False
warning_acid_base_balance,BAC_P::Actinobacteriota,Bacteria,1,0.016666666666666653,0.020942695414584756,True,42.0,False,False
warning_buffer_capacity,BAC_P::Actinobacteriota,Bacteria,1,0.002142857142857135,0.002430560883495422,True,8.0,True,True
warning_acid_accumulation,BAC_P::Actinobacteriota,Bacteria,1,,,True,,False,False
warning_ammonia_toxicity,BAC_P::Actinobacteriota,Bacteria,1,0.001388888888888884,0.004274909800354793,True,70.0,False,False
warning_biogas_quality,BAC_P::Actinobacteriota,Bacteria,1,0.0,0.0,True,168.0,False,False
warning_acid_base_balance,BAC_P::Armatimonadota,Bacteria,1,-0.003598484848484851,0.01881839337832164,True,274.0,False,False
warning_buffer_capacity,BAC_P::Armatimonadota,Bacteria,1,0.3943154761904762,0.13493370733454543,True,1.0,True,True
warning_acid_accumulation,BAC_P::Armatimonadota,Bacteria,1,,,True,,False,False
warning_ammonia_toxicity,BAC_P::Armatimonadota,Bacteria,1,0.0,0.0,True,178.5,False,False
warning_biogas_quality,BAC_P::Armatimonadota,Bacteria,1,0.0,0.0,True,168.0,False,False
warning_acid_base_balance,BAC_P::Bacteroidota,Bacteria,1,0.0020833333333333316,0.009316949906249115,True,86.0,False,False
warning_buffer_capacity,BAC_P::Bacteroidota,Bacteria,1,0.0,0.0,True,115.0,False,False
warning_acid_accumulation,BAC_P::Bacteroidota,Bacteria,1,,,True,,False,False
warning_ammonia_toxicity,BAC_P::Bacteroidota,Bacteria,1,0.0,0.0,True,178.5,False,False
warning_biogas_quality,BAC_P::Bacteroidota,Bacteria,1,0.022499999999999996,0.025520889276702013,True,13.0,False,True
warning_acid_base_balance,BAC_P::Bdellovibrionota,Bacteria,1,0.0,0.0,False,185.0,False,False
warning_buffer_capacity,BAC_P::Bdellovibrionota,Bacteria,1,0.0,0.0,False,115.0,False,False
warning_acid_accumulation,BAC_P::Bdellovibrionota,Bacteria,1,,,False,,False,False
warning_ammonia_toxicity,BAC_P::Bdellovibrionota,Bacteria,1,0.0,0.0,False,178.5,False,False
warning_biogas_quality,BAC_P::Bdellovibrionota,Bacteria,1,0.0,0.0,False,168.0,False,False
warning_acid_base_balance,BAC_P::Caldatribacteriota,Bacteria,1,0.0395833333333333,0.009316949906249114,True,17.5,False,True
warning_buffer_capacity,BAC_P::Caldatribacteriota,Bacteria,1,-0.0005494505494505475,0.0016911731078326658,True,212.0,False,False
warning_acid_accumulation,BAC_P::Caldatribacteriota,Bacteria,1,,,True,,False,False
warning_ammonia_toxicity,BAC_P::Caldatribacteriota,Bacteria,1,0.002777777777777768,0.005699879733806391,True,54.0,False,False
warning_biogas_quality,BAC_P::Caldatribacteriota,Bacteria,1,0.0,0.0,True,168.0,False,False
warning_acid_base_balance,BAC_P::Caldisericota,Bacteria,1,0.006249999999999994,0.01526448118885512,True,67.0,False,False
warning_buffer_capacity,BAC_P::Caldisericota,Bacteria,1,-0.0009340659340659307,0.0034922106652227067,True,217.0,False,False
warning_acid_accumulation,BAC_P::Caldisericota,Bacteria,1,,,True,,False,False
warning_ammonia_toxicity,BAC_P::Caldisericota,Bacteria,1,0.0,0.0,True,178.5,False,False
warning_biogas_quality,BAC_P::Caldisericota,Bacteria,1,0.0,0.0,True,168.0,False,False
warning_acid_base_balance,BAC_P::Campilobacterota,Bacteria,1,0.0,0.0,True,185.0,False,False
warning_buffer_capacity,BAC_P::Campilobacterota,Bacteria,1,0.0,0.0,True,115.0,False,False
warning_acid_accumulation,BAC_P::Campilobacterota,Bacteria,1,,,True,,False,False
warning_ammonia_toxicity,BAC_P::Campilobacterota,Bacteria,1,0.0,0.0,True,178.5,False,False
warning_biogas_quality,BAC_P::Campilobacterota,Bacteria,1,0.0,0.0,True,168.0,False,False
warning_acid_base_balance,BAC_P::Chloroflexi,Bacteria,1,0.0,0.0,True,185.0,False,False
warning_buffer_capacity,BAC_P::Chloroflexi,Bacteria,1,0.0,0.0,True,115.0,False,False
warning_acid_accumulation,BAC_P::Chloroflexi,Bacteria,1,,,True,,False,False
warning_ammonia_toxicity,BAC_P::Chloroflexi,Bacteria,1,0.00347222222222221,0.0061703008099905235,True,49.0,False,False
warning_biogas_quality,BAC_P::Chloroflexi,Bacteria,1,0.012499999999999997,0.022213082915965958,True,19.5,False,True
warning_acid_base_balance,BAC_P::Cloacimonadota,Bacteria,1,0.0,0.0,True,185.0,False,False
warning_buffer_capacity,BAC_P::Cloacimonadota,Bacteria,1,-0.00042124542124541973,0.0035400114993357234,True,210.0,False,False
warning_acid_accumulation,BAC_P::Cloacimonadota,Bacteria,1,,,True,,False,False
warning_ammonia_toxicity,BAC_P::Cloacimonadota,Bacteria,1,0.002083333333333326,0.005088160396285027,True,60.0,False,False
warning_biogas_quality,BAC_P::Cloacimonadota,Bacteria,1,0.019999999999999997,0.025131234497501723,True,14.0,False,True
warning_acid_base_balance,BAC_P::Coprothermobacterota,Bacteria,1,0.0020833333333333316,0.009316949906249115,True,86.0,False,False
warning_buffer_capacity,BAC_P::Coprothermobacterota,Bacteria,1,0.0,0.0,True,115.0,False,False
warning_acid_accumulation,BAC_P::Coprothermobacterota,Bacteria,1,,,True,,False,False
warning_ammonia_toxicity,BAC_P::Coprothermobacterota,Bacteria,1,0.001388888888888884,0.004274909800354793,True,70.0,False,False
warning_biogas_quality,BAC_P::Coprothermobacterota,Bacteria,1,0.0,0.0,True,168.0,False,False
warning_acid_base_balance,BAC_P::Cyanobacteria,Bacteria,1,0.0,0.0,True,185.0,False,False
warning_buffer_capacity,BAC_P::Cyanobacteria,Bacteria,1,0.0,0.0,True,115.0,False,False
warning_acid_accumulation,BAC_P::Cyanobacteria,Bacteria,1,,,True,,False,False
warning_ammonia_toxicity,BAC_P::Cyanobacteria,Bacteria,1,0.0,0.0,True,178.5,False,False
warning_biogas_quality,BAC_P::Cyanobacteria,Bacteria,1,0.0,0.0,True,168.0,False,False
warning_acid_base_balance,BAC_P::Deinococcota,Bacteria,1,0.0,0.0,True,185.0,False,False
warning_buffer_capacity,BAC_P::Deinococcota,Bacteria,1,0.0,0.0,True,115.0,False,False
warning_acid_accumulation,BAC_P::Deinococcota,Bacteria,1,,,True,,False,False
warning_ammonia_toxicity,BAC_P::Deinococcota,Bacteria,1,0.0,0.0,True,178.5,False,False
warning_biogas_quality,BAC_P::Deinococcota,Bacteria,1,0.0,0.0,True,168.0,False,False
warning_acid_base_balance,BAC_P::Dependentiae,Bacteria,1,0.0,0.0,True,185.0,False,False
warning_buffer_capacity,BAC_P::Dependentiae,Bacteria,1,0.0,0.0,True,115.0,False,False
warning_acid_accumulation,BAC_P::Dependentiae,Bacteria,1,,,True,,False,False
warning_ammonia_toxicity,BAC_P::Dependentiae,Bacteria,1,0.0,0.0,True,178.5,False,False
warning_biogas_quality,BAC_P::Dependentiae,Bacteria,1,0.0,0.0,True,168.0,False,False
warning_acid_base_balance,BAC_P::Desulfobacterota,Bacteria,1,0.022916666666666648,0.021267407730585,True,35.5,False,False
warning_buffer_capacity,BAC_P::Desulfobacterota,Bacteria,1,-0.003270271395271418,0.008373979895759382,True,238.0,False,False
warning_acid_accumulation,BAC_P::Desulfobacterota,Bacteria,1,,,True,,False,False
warning_ammonia_toxicity,BAC_P::Desulfobacterota,Bacteria,1,0.007638888888888862,0.00708913591019498,True,34.5,False,False
warning_biogas_quality,BAC_P::Desulfobacterota,Bacteria,1,0.0,0.0,True,168.0,False,False
warning_acid_base_balance,BAC_P::Elusimicrobiota,Bacteria,1,0.0,0.0,True,185.0,False,False
warning_buffer_capacity,BAC_P::Elusimicrobiota,Bacteria,1,0.0,0.0,True,115.0,False,False
warning_acid_accumulation,BAC_P::Elusimicrobiota,Bacteria,1,,,True,,False,False
warning_ammonia_toxicity,BAC_P::Elusimicrobiota,Bacteria,1,0.0,0.0,True,178.5,False,False
warning_biogas_quality,BAC_P::Elusimicrobiota,Bacteria,1,0.0,0.0,True,168.0,False,False
warning_acid_base_balance,BAC_P::Fermentibacterota,Bacteria,1,0.0020833333333333316,0.009316949906249115,True,86.0,False,False
warning_buffer_capacity,BAC_P::Fermentibacterota,Bacteria,1,-0.006206293706293708,0.008081986423135913,True,252.0,False,False
warning_acid_accumulation,BAC_P::Fermentibacterota,Bacteria,1,,,True,,False,False
warning_ammonia_toxicity,BAC_P::Fermentibacterota,Bacteria,1,0.013194444444444398,0.0031056499687496966,True,19.0,False,True
warning_biogas_quality,BAC_P::Fermentibacterota,Bacteria,1,0.0,0.0,True,168.0,False,False
warning_acid_base_balance,BAC_P::Fibrobacterota,Bacteria,1,0.0,0.0,True,185.0,False,False
warning_buffer_capacity,BAC_P::Fibrobacterota,Bacteria,1,0.0,0.0,True,115.0,False,False
warning_acid_accumulation,BAC_P::Fibrobacterota,Bacteria,1,,,True,,False,False
warning_ammonia_toxicity,BAC_P::Fibrobacterota,Bacteria,1,0.0,0.0,True,178.5,False,False
warning_biogas_quality,BAC_P::Fibrobacterota,Bacteria,1,0.0,0.0,True,168.0,False,False
warning_acid_base_balance,BAC_P::Firmicutes,Bacteria,1,0.018749999999999982,0.021267407730585,True,39.0,False,False
warning_buffer_capacity,BAC_P::Firmicutes,Bacteria,1,-0.0005494505494505475,0.0016911731078326656,True,212.0,False,False
warning_acid_accumulation,BAC_P::Firmicutes,Bacteria,1,,,True,,False,False
warning_ammonia_toxicity,BAC_P::Firmicutes,Bacteria,1,0.009583333333333305,0.007619259734933693,True,30.0,False,False
warning_biogas_quality,BAC_P::Firmicutes,Bacteria,1,0.0,0.0,True,168.0,False,False
warning_acid_base_balance,BAC_P::Fusobacteriota,Bacteria,1,0.0,0.0,True,185.0,False,False
warning_buffer_capacity,BAC_P::Fusobacteriota,Bacteria,1,0.0,0.0,True,115.0,False,False
warning_acid_accumulation,BAC_P::Fusobacteriota,Bacteria,1,,,True,,False,False
warning_ammonia_toxicity,BAC_P::Fusobacteriota,Bacteria,1,0.0,0.0,True,178.5,False,False
warning_biogas_quality,BAC_P::Fusobacteriota,Bacteria,1,0.0,0.0,True,168.0,False,False
warning_acid_base_balance,BAC_P::Halanaerobiaeota,Bacteria,1,0.0,0.0,True,185.0,False,False
warning_buffer_capacity,BAC_P::Halanaerobiaeota,Bacteria,1,0.0,0.0,True,115.0,False,False
warning_acid_accumulation,BAC_P::Halanaerobiaeota,Bacteria,1,,,True,,False,False
warning_ammonia_toxicity,BAC_P::Halanaerobiaeota,Bacteria,1,0.0,0.0,True,178.5,False,False
warning_biogas_quality,BAC_P::Halanaerobiaeota,Bacteria,1,0.0,0.0,True,168.0,False,False
warning_acid_base_balance,BAC_P::Marinimicrobia_(SAR406_clade),Bacteria,1,0.0,0.0,True,185.0,False,False
warning_buffer_capacity,BAC_P::Marinimicrobia_(SAR406_clade),Bacteria,1,0.0,0.0,True,115.0,False,False
warning_acid_accumulation,BAC_P::Marinimicrobia_(SAR406_clade),Bacteria,1,,,True,,False,False
warning_ammonia_toxicity,BAC_P::Marinimicrobia_(SAR406_clade),Bacteria,1,0.0,0.0,True,178.5,False,False
warning_biogas_quality,BAC_P::Marinimicrobia_(SAR406_clade),Bacteria,1,0.0,0.0,True,168.0,False,False
warning_acid_base_balance,BAC_P::Patescibacteria,Bacteria,1,0.006249999999999994,0.01526448118885512,True,67.0,False,False
warning_buffer_capacity,BAC_P::Patescibacteria,Bacteria,1,0.0,0.0,True,115.0,False,False
warning_acid_accumulation,BAC_P::Patescibacteria,Bacteria,1,,,True,,False,False
warning_ammonia_toxicity,BAC_P::Patescibacteria,Bacteria,1,0.002083333333333326,0.005088160396285027,True,60.0,False,False
warning_biogas_quality,BAC_P::Patescibacteria,Bacteria,1,0.0,0.0,True,168.0,False,False
warning_acid_base_balance,BAC_P::Planctomycetota,Bacteria,1,0.0,0.0,True,185.0,False,False
warning_buffer_capacity,BAC_P::Planctomycetota,Bacteria,1,0.0,0.0,True,115.0,False,False
warning_acid_accumulation,BAC_P::Planctomycetota,Bacteria,1,,,True,,False,False
warning_ammonia_toxicity,BAC_P::Planctomycetota,Bacteria,1,0.0,0.0,True,178.5,False,False
warning_biogas_quality,BAC_P::Planctomycetota,Bacteria,1,0.0,0.0,True,168.0,False,False
warning_acid_base_balance,BAC_P::Proteobacteria,Bacteria,1,0.016666666666666653,0.020942695414584756,True,42.0,False,False
warning_buffer_capacity,BAC_P::Proteobacteria,Bacteria,1,-0.0007051282051282082,0.003909335810241745,True,216.0,False,False
warning_acid_accumulation,BAC_P::Proteobacteria,Bacteria,1,,,True,,False,False
warning_ammonia_toxicity,BAC_P::Proteobacteria,Bacteria,1,0.00694444444444442,0.007124849667257989,True,36.0,False,False
warning_biogas_quality,BAC_P::Proteobacteria,Bacteria,1,0.004999999999999999,0.015389675281277307,True,47.5,False,False
warning_acid_base_balance,BAC_P::Spirochaetota,Bacteria,1,0.031249999999999972,0.01851090242997162,True,28.0,False,False
warning_buffer_capacity,BAC_P::Spirochaetota,Bacteria,1,-0.044342185592185626,0.015339793035662757,True,276.0,False,False
warning_acid_accumulation,BAC_P::Spirochaetota,Bacteria,1,,,True,,False,False
warning_ammonia_toxicity,BAC_P::Spirochaetota,Bacteria,1,0.0,0.0,True,178.5,False,False
warning_biogas_quality,BAC_P::Spirochaetota,Bacteria,1,0.007499999999999998,0.018317377426626157,True,33.0,False,False
warning_acid_base_balance,BAC_P::Synergistota,Bacteria,1,0.0020833333333333316,0.009316949906249115,True,86.0,False,False
warning_buffer_capacity,BAC_P::Synergistota,Bacteria,1,0.0,0.0,True,115.0,False,False
warning_acid_accumulation,BAC_P::Synergistota,Bacteria,1,,,True,,False,False
warning_ammonia_toxicity,BAC_P::Synergistota,Bacteria,1,0.005555555555555536,0.006980898471528234,True,37.5,False,False
warning_biogas_quality,BAC_P::Synergistota,Bacteria,1,0.0,0.0,True,168.0,False,False
warning_acid_base_balance,BAC_P::Thermotogota,Bacteria,1,0.01458333333333332,0.020390020205399685,True,46.0,False,False
warning_buffer_capacity,BAC_P::Thermotogota,Bacteria,1,0.0018749999999999934,0.0027669221882788684,True,9.0,True,True
warning_acid_accumulation,BAC_P::Thermotogota,Bacteria,1,,,True,,False,False
warning_ammonia_toxicity,BAC_P::Thermotogota,Bacteria,1,0.00347222222222221,0.0061703008099905235,True,49.0,False,False
warning_biogas_quality,BAC_P::Thermotogota,Bacteria,1,0.039999999999999994,0.020519567041703077,True,6.0,True,True
warning_acid_base_balance,BAC_P::Verrucomicrobiota,Bacteria,1,0.0020833333333333316,0.009316949906249115,True,86.0,False,False
warning_buffer_capacity,BAC_P::Verrucomicrobiota,Bacteria,1,-0.03526556776556776,0.08718227114337622,True,274.0,False,False
warning_acid_accumulation,BAC_P::Verrucomicrobiota,Bacteria,1,,,True,,False,False
warning_ammonia_toxicity,BAC_P::Verrucomicrobiota,Bacteria,1,0.011210317460317443,0.015821174218306932,True,25.0,False,False
warning_biogas_quality,BAC_P::Verrucomicrobiota,Bacteria,1,0.025119047619047617,0.06976968829272165,True,11.0,False,True
warning_acid_base_balance,BAC_P::WS1,Bacteria,1,0.0,0.0,True,185.0,False,False
warning_buffer_capacity,BAC_P::WS1,Bacteria,1,0.0,0.0,True,115.0,False,False
warning_acid_accumulation,BAC_P::WS1,Bacteria,1,,,True,,False,False
warning_ammonia_toxicity,BAC_P::WS1,Bacteria,1,0.0,0.0,True,178.5,False,False
warning_biogas_quality,BAC_P::WS1,Bacteria,1,0.0,0.0,True,168.0,False,False
warning_acid_base_balance,BAC_P::unidentified,Bacteria,1,0.004166666666666663,0.012824729401064414,True,74.5,False,False
warning_buffer_capacity,BAC_P::unidentified,Bacteria,1,0.0,0.0,True,115.0,False,False
warning_acid_accumulation,BAC_P::unidentified,Bacteria,1,,,True,,False,False
warning_ammonia_toxicity,BAC_P::unidentified,Bacteria,1,0.001388888888888884,0.004274909800354793,True,70.0,False,False
warning_biogas_quality,BAC_P::unidentified,Bacteria,1,0.01583333333333333,0.02935714743061999,True,15.0,False,True
warning_acid_base_balance,BAC_G::009E01-B-SD-P15,Bacteria,1,0.0,0.0,True,185.0,False,False
warning_buffer_capacity,BAC_G::009E01-B-SD-P15,Bacteria,1,-0.002683982683982694,0.007316428499205623,True,234.0,False,False
warning_acid_accumulation,BAC_G::009E01-B-SD-P15,Bacteria,1,,,True,,False,False
warning_ammonia_toxicity,BAC_G::009E01-B-SD-P15,Bacteria,1,0.0,0.0,True,178.5,False,False
warning_biogas_quality,BAC_G::009E01-B-SD-P15,Bacteria,1,0.04499999999999999,0.015389675281277307,True,2.0,True,True
warning_acid_base_balance,BAC_G::113B434,Bacteria,1,0.0,0.0,True,185.0,False,False
warning_buffer_capacity,BAC_G::113B434,Bacteria,1,0.0,0.0,True,115.0,False,False
warning_acid_accumulation,BAC_G::113B434,Bacteria,1,,,True,,False,False
warning_ammonia_toxicity,BAC_G::113B434,Bacteria,1,0.0,0.0,True,178.5,False,False
warning_biogas_quality,BAC_G::113B434,Bacteria,1,0.0,0.0,True,168.0,False,False
warning_acid_base_balance,BAC_G::AAP99,Bacteria,1,0.0,0.0,True,185.0,False,False
warning_buffer_capacity,BAC_G::AAP99,Bacteria,1,0.0,0.0,True,115.0,False,False
warning_acid_accumulation,BAC_G::AAP99,Bacteria,1,,,True,,False,False
warning_ammonia_toxicity,BAC_G::AAP99,Bacteria,1,0.0,0.0,True,178.5,False,False
warning_biogas_quality,BAC_G::AAP99,Bacteria,1,0.0,0.0,True,168.0,False,False
