target,feature,category,fold,importance,permutation_sd,selected_in_fold,fold_rank,positive_top10,positive_top20
warning_acid_accumulation,substrate_avg_TVFAs,Metadata: substrate,1,,,True,,False,False
warning_ammonia_toxicity,substrate_avg_TVFAs,Metadata: substrate,1,0.0,0.0,True,139.0,False,False
warning_biogas_quality,substrate_avg_TVFAs,Metadata: substrate,1,0.0,0.0,True,138.0,False,False
warning_acid_base_balance,substrate_avg_HAc,Metadata: substrate,1,0.0,0.0,True,162.5,False,False
warning_buffer_capacity,substrate_avg_HAc,Metadata: substrate,1,0.0,0.0,True,140.5,False,False
warning_acid_accumulation,substrate_avg_HAc,Metadata: substrate,1,,,True,,False,False
warning_ammonia_toxicity,substrate_avg_HAc,Metadata: substrate,1,0.0,0.0,True,139.0,False,False
warning_biogas_quality,substrate_avg_HAc,Metadata: substrate,1,0.0,0.0,True,138.0,False,False
warning_acid_base_balance,substrate_avg_HPro,Metadata: substrate,1,0.0,0.0,True,162.5,False,False
warning_buffer_capacity,substrate_avg_HPro,Metadata: substrate,1,0.0,0.0,True,140.5,False,False
warning_acid_accumulation,substrate_avg_HPro,Metadata: substrate,1,,,True,,False,False
warning_ammonia_toxicity,substrate_avg_HPro,Metadata: substrate,1,0.0,0.0,True,139.0,False,False
warning_biogas_quality,substrate_avg_HPro,Metadata: substrate,1,0.0,0.0,True,138.0,False,False
warning_acid_base_balance,BAC_P::Abditibacteriota,Bacteria,1,0.0,0.0,True,162.5,False,False
warning_buffer_capacity,BAC_P::Abditibacteriota,Bacteria,1,0.0,0.0,True,140.5,False,False
warning_acid_accumulation,BAC_P::Abditibacteriota,Bacteria,1,,,True,,False,False
warning_ammonia_toxicity,BAC_P::Abditibacteriota,Bacteria,1,0.0,0.0,True,139.0,False,False
warning_biogas_quality,BAC_P::Abditibacteriota,Bacteria,1,0.0,0.0,True,138.0,False,False
warning_acid_base_balance,BAC_P::Acetothermia,Bacteria,1,0.0,0.0,True,162.5,False,False
warning_buffer_capacity,BAC_P::Acetothermia,Bacteria,1,0.0,0.0,True,140.5,False,False
warning_acid_accumulation,BAC_P::Acetothermia,Bacteria,1,,,True,,False,False
warning_ammonia_toxicity,BAC_P::Acetothermia,Bacteria,1,0.0,0.0,True,139.0,False,False
warning_biogas_quality,BAC_P::Acetothermia,Bacteria,1,0.0,0.0,True,138.0,False,False
warning_acid_base_balance,BAC_P::Acidobacteriota,Bacteria,1,0.0,0.0,True,162.5,False,False
warning_buffer_capacity,BAC_P::Acidobacteriota,Bacteria,1,0.0,0.0,True,140.5,False,False
warning_acid_accumulation,BAC_P::Acidobacteriota,Bacteria,1,,,True,,False,False
warning_ammonia_toxicity,BAC_P::Acidobacteriota,Bacteria,1,0.0,0.0,True,139.0,False,False
warning_biogas_quality,BAC_P::Acidobacteriota,Bacteria,1,0.0,0.0,True,138.0,False,False
warning_acid_base_balance,BAC_P::Actinobacteriota,Bacteria,1,0.00029644268774703386,0.0007240070129101208,True,40.0,False,False
warning_buffer_capacity,BAC_P::Actinobacteriota,Bacteria,1,0.0,0.0,True,140.5,False,False
warning_acid_accumulation,BAC_P::Actinobacteriota,Bacteria,1,,,True,,False,False
warning_ammonia_toxicity,BAC_P::Actinobacteriota,Bacteria,1,0.0,0.0,True,139.0,False,False
warning_biogas_quality,BAC_P::Actinobacteriota,Bacteria,1,0.0,0.0,True,138.0,False,False
warning_acid_base_balance,BAC_P::Armatimonadota,Bacteria,1,0.0005681818181818177,0.0013876801080777382,True,31.0,False,False
warning_buffer_capacity,BAC_P::Armatimonadota,Bacteria,1,-0.012332535885167459,0.00494621075586426,True,274.0,False,False
warning_acid_accumulation,BAC_P::Armatimonadota,Bacteria,1,,,True,,False,False
warning_ammonia_toxicity,BAC_P::Armatimonadota,Bacteria,1,-0.011726190476190468,0.061275326862141655,True,274.0,False,False
warning_biogas_quality,BAC_P::Armatimonadota,Bacteria,1,0.0,0.0,True,138.0,False,False
warning_acid_base_balance,BAC_P::Bacteroidota,Bacteria,1,0.0013669301712779913,0.0012645593609222805,True,25.0,False,False
warning_buffer_capacity,BAC_P::Bacteroidota,Bacteria,1,0.0,0.0,True,140.5,False,False
warning_acid_accumulation,BAC_P::Bacteroidota,Bacteria,1,,,True,,False,False
warning_ammonia_toxicity,BAC_P::Bacteroidota,Bacteria,1,0.0,0.0,True,139.0,False,False
warning_biogas_quality,BAC_P::Bacteroidota,Bacteria,1,0.0,0.0,True,138.0,False,False
warning_acid_base_balance,BAC_P::Bdellovibrionota,Bacteria,1,0.0,0.0,False,162.5,False,False
warning_buffer_capacity,BAC_P::Bdellovibrionota,Bacteria,1,0.0,0.0,False,140.5,False,False
warning_acid_accumulation,BAC_P::Bdellovibrionota,Bacteria,1,,,False,,False,False
warning_ammonia_toxicity,BAC_P::Bdellovibrionota,Bacteria,1,0.0,0.0,False,139.0,False,False
warning_biogas_quality,BAC_P::Bdellovibrionota,Bacteria,1,0.0,0.0,False,138.0,False,False
warning_acid_base_balance,BAC_P::Caldatribacteriota,Bacteria,1,0.0004940711462450564,0.0008779874670342228,True,33.0,False,False
warning_buffer_capacity,BAC_P::Caldatribacteriota,Bacteria,1,0.0,0.0,True,140.5,False,False
warning_acid_accumulation,BAC_P::Caldatribacteriota,Bacteria,1,,,True,,False,False
warning_ammonia_toxicity,BAC_P::Caldatribacteriota,Bacteria,1,0.0,0.0,True,139.0,False,False
warning_biogas_quality,BAC_P::Caldatribacteriota,Bacteria,1,0.0,0.0,True,138.0,False,False
warning_acid_base_balance,BAC_P::Caldisericota,Bacteria,1,0.0,0.0,True,162.5,False,False
warning_buffer_capacity,BAC_P::Caldisericota,Bacteria,1,0.0,0.0,True,140.5,False,False
warning_acid_accumulation,BAC_P::Caldisericota,Bacteria,1,,,True,,False,False
warning_ammonia_toxicity,BAC_P::Caldisericota,Bacteria,1,0.0,0.0,True,139.0,False,False
warning_biogas_quality,BAC_P::Caldisericota,Bacteria,1,0.0,0.0,True,138.0,False,False
warning_acid_base_balance,BAC_P::Campilobacterota,Bacteria,1,0.0,0.0,True,162.5,False,False
warning_buffer_capacity,BAC_P::Campilobacterota,Bacteria,1,0.0,0.0,True,140.5,False,False
warning_acid_accumulation,BAC_P::Campilobacterota,Bacteria,1,,,True,,False,False
warning_ammonia_toxicity,BAC_P::Campilobacterota,Bacteria,1,0.0,0.0,True,139.0,False,False
warning_biogas_quality,BAC_P::Campilobacterota,Bacteria,1,0.0,0.0,True,138.0,False,False
warning_acid_base_balance,BAC_P::Chloroflexi,Bacteria,1,0.0,0.0,True,162.5,False,False
warning_buffer_capacity,BAC_P::Chloroflexi,Bacteria,1,0.0,0.0,True,140.5,False,False
warning_acid_accumulation,BAC_P::Chloroflexi,Bacteria,1,,,True,,False,False
warning_ammonia_toxicity,BAC_P::Chloroflexi,Bacteria,1,0.0,0.0,True,139.0,False,False
warning_biogas_quality,BAC_P::Chloroflexi,Bacteria,1,0.0,0.0,True,138.0,False,False
warning_acid_base_balance,BAC_P::Cloacimonadota,Bacteria,1,0.0,0.0,True,162.5,False,False
warning_buffer_capacity,BAC_P::Cloacimonadota,Bacteria,1,0.0,0.0,True,140.5,False,False
warning_acid_accumulation,BAC_P::Cloacimonadota,Bacteria,1,,,True,,False,False
warning_ammonia_toxicity,BAC_P::Cloacimonadota,Bacteria,1,0.0,0.0,True,139.0,False,False
warning_biogas_quality,BAC_P::Cloacimonadota,Bacteria,1,0.0,0.0,True,138.0,False,False
warning_acid_base_balance,BAC_P::Coprothermobacterota,Bacteria,1,0.0,0.0,True,162.5,False,False
warning_buffer_capacity,BAC_P::Coprothermobacterota,Bacteria,1,0.0,0.0,True,140.5,False,False
warning_acid_accumulation,BAC_P::Coprothermobacterota,Bacteria,1,,,True,,False,False
warning_ammonia_toxicity,BAC_P::Coprothermobacterota,Bacteria,1,0.0,0.0,True,139.0,False,False
warning_biogas_quality,BAC_P::Coprothermobacterota,Bacteria,1,0.0,0.0,True,138.0,False,False
warning_acid_base_balance,BAC_P::Cyanobacteria,Bacteria,1,0.0,0.0,True,162.5,False,False
warning_buffer_capacity,BAC_P::Cyanobacteria,Bacteria,1,0.0,0.0,True,140.5,False,False
warning_acid_accumulation,BAC_P::Cyanobacteria,Bacteria,1,,,True,,False,False
warning_ammonia_toxicity,BAC_P::Cyanobacteria,Bacteria,1,0.0,0.0,True,139.0,False,False
warning_biogas_quality,BAC_P::Cyanobacteria,Bacteria,1,0.0,0.0,True,138.0,False,False
warning_acid_base_balance,BAC_P::Deinococcota,Bacteria,1,0.0,0.0,True,162.5,False,False
warning_buffer_capacity,BAC_P::Deinococcota,Bacteria,1,0.0,0.0,True,140.5,False,False
warning_acid_accumulation,BAC_P::Deinococcota,Bacteria,1,,,True,,False,False
warning_ammonia_toxicity,BAC_P::Deinococcota,Bacteria,1,0.0,0.0,True,139.0,False,False
warning_biogas_quality,BAC_P::Deinococcota,Bacteria,1,0.0,0.0,True,138.0,False,False
warning_acid_base_balance,BAC_P::Dependentiae,Bacteria,1,0.0,0.0,True,162.5,False,False
warning_buffer_capacity,BAC_P::Dependentiae,Bacteria,1,0.0,0.0,True,140.5,False,False
warning_acid_accumulation,BAC_P::Dependentiae,Bacteria,1,,,True,,False,False
warning_ammonia_toxicity,BAC_P::Dependentiae,Bacteria,1,0.0,0.0,True,139.0,False,False
warning_biogas_quality,BAC_P::Dependentiae,Bacteria,1,0.0,0.0,True,138.0,False,False
warning_acid_base_balance,BAC_P::Desulfobacterota,Bacteria,1,0.0,0.0,True,162.5,False,False
warning_buffer_capacity,BAC_P::Desulfobacterota,Bacteria,1,0.0,0.0,True,140.5,False,False
warning_acid_accumulation,BAC_P::Desulfobacterota,Bacteria,1,,,True,,False,False
warning_ammonia_toxicity,BAC_P::Desulfobacterota,Bacteria,1,0.0,0.0,True,139.0,False,False
warning_biogas_quality,BAC_P::Desulfobacterota,Bacteria,1,0.0,0.0,True,138.0,False,False
warning_acid_base_balance,BAC_P::Elusimicrobiota,Bacteria,1,0.0,0.0,True,162.5,False,False
warning_buffer_capacity,BAC_P::Elusimicrobiota,Bacteria,1,0.0,0.0,True,140.5,False,False
warning_acid_accumulation,BAC_P::Elusimicrobiota,Bacteria,1,,,True,,False,False
warning_ammonia_toxicity,BAC_P::Elusimicrobiota,Bacteria,1,0.0,0.0,True,139.0,False,False
warning_biogas_quality,BAC_P::Elusimicrobiota,Bacteria,1,0.0,0.0,True,138.0,False,False
warning_acid_base_balance,BAC_P::Fermentibacterota,Bacteria,1,0.0,0.0,True,162.5,False,False
warning_buffer_capacity,BAC_P::Fermentibacterota,Bacteria,1,0.0,0.0,True,140.5,False,False
warning_acid_accumulation,BAC_P::Fermentibacterota,Bacteria,1,,,True,,False,False
warning_ammonia_toxicity,BAC_P::Fermentibacterota,Bacteria,1,0.0,0.0,True,139.0,False,False
warning_biogas_quality,BAC_P::Fermentibacterota,Bacteria,1,0.0,0.0,True,138.0,False,False
warning_acid_base_balance,BAC_P::Fibrobacterota,Bacteria,1,0.0,0.0,True,162.5,False,False
warning_buffer_capacity,BAC_P::Fibrobacterota,Bacteria,1,0.0,0.0,True,140.5,False,False
warning_acid_accumulation,BAC_P::Fibrobacterota,Bacteria,1,,,True,,False,False
warning_ammonia_toxicity,BAC_P::Fibrobacterota,Bacteria,1,0.0,0.0,True,139.0,False,False
warning_biogas_quality,BAC_P::Fibrobacterota,Bacteria,1,0.0,0.0,True,138.0,False,False
warning_acid_base_balance,BAC_P::Firmicutes,Bacteria,1,0.0007905138339920903,0.0009933294267787187,True,27.0,False,False
warning_buffer_capacity,BAC_P::Firmicutes,Bacteria,1,0.0,0.0,True,140.5,False,False
warning_acid_accumulation,BAC_P::Firmicutes,Bacteria,1,,,True,,False,False
warning_ammonia_toxicity,BAC_P::Firmicutes,Bacteria,1,0.0,0.0,True,139.0,False,False
warning_biogas_quality,BAC_P::Firmicutes,Bacteria,1,0.0,0.0,True,138.0,False,False
warning_acid_base_balance,BAC_P::Fusobacteriota,Bacteria,1,0.0,0.0,True,162.5,False,False
warning_buffer_capacity,BAC_P::Fusobacteriota,Bacteria,1,0.0,0.0,True,140.5,False,False
warning_acid_accumulation,BAC_P::Fusobacteriota,Bacteria,1,,,True,,False,False
warning_ammonia_toxicity,BAC_P::Fusobacteriota,Bacteria,1,0.0,0.0,True,139.0,False,False
warning_biogas_quality,BAC_P::Fusobacteriota,Bacteria,1,0.0,0.0,True,138.0,False,False
warning_acid_base_balance,BAC_P::Halanaerobiaeota,Bacteria,1,0.0,0.0,True,162.5,False,False
warning_buffer_capacity,BAC_P::Halanaerobiaeota,Bacteria,1,0.0,0.0,True,140.5,False,False
warning_acid_accumulation,BAC_P::Halanaerobiaeota,Bacteria,1,,,True,,False,False
warning_ammonia_toxicity,BAC_P::Halanaerobiaeota,Bacteria,1,0.0,0.0,True,139.0,False,False
warning_biogas_quality,BAC_P::Halanaerobiaeota,Bacteria,1,0.0,0.0,True,138.0,False,False
warning_acid_base_balance,BAC_P::Marinimicrobia_(SAR406_clade),Bacteria,1,0.0,0.0,True,162.5,False,False
warning_buffer_capacity,BAC_P::Marinimicrobia_(SAR406_clade),Bacteria,1,0.0,0.0,True,140.5,False,False
warning_acid_accumulation,BAC_P::Marinimicrobia_(SAR406_clade),Bacteria,1,,,True,,False,False
warning_ammonia_toxicity,BAC_P::Marinimicrobia_(SAR406_clade),Bacteria,1,0.0,0.0,True,139.0,False,False
warning_biogas_quality,BAC_P::Marinimicrobia_(SAR406_clade),Bacteria,1,0.0,0.0,True,138.0,False,False
warning_acid_base_balance,BAC_P::Patescibacteria,Bacteria,1,0.0,0.0,True,162.5,False,False
warning_buffer_capacity,BAC_P::Patescibacteria,Bacteria,1,0.0,0.0,True,140.5,False,False
warning_acid_accumulation,BAC_P::Patescibacteria,Bacteria,1,,,True,,False,False
warning_ammonia_toxicity,BAC_P::Patescibacteria,Bacteria,1,0.0,0.0,True,139.0,False,False
warning_biogas_quality,BAC_P::Patescibacteria,Bacteria,1,0.0,0.0,True,138.0,False,False
warning_acid_base_balance,BAC_P::Planctomycetota,Bacteria,1,0.0,0.0,True,162.5,False,False
warning_buffer_capacity,BAC_P::Planctomycetota,Bacteria,1,0.0,0.0,True,140.5,False,False
warning_acid_accumulation,BAC_P::Planctomycetota,Bacteria,1,,,True,,False,False
warning_ammonia_toxicity,BAC_P::Planctomycetota,Bacteria,1,0.0,0.0,True,139.0,False,False
warning_biogas_quality,BAC_P::Planctomycetota,Bacteria,1,0.0,0.0,True,138.0,False,False
warning_acid_base_balance,BAC_P::Proteobacteria,Bacteria,1,0.0,0.0,True,162.5,False,False
warning_buffer_capacity,BAC_P::Proteobacteria,Bacteria,1,0.0,0.0,True,140.5,False,False
warning_acid_accumulation,BAC_P::Proteobacteria,Bacteria,1,,,True,,False,False
warning_ammonia_toxicity,BAC_P::Proteobacteria,Bacteria,1,0.0,0.0,True,139.0,False,False
warning_biogas_quality,BAC_P::Proteobacteria,Bacteria,1,0.0,0.0,True,138.0,False,False
warning_acid_base_balance,BAC_P::Spirochaetota,Bacteria,1,0.00029644268774703386,0.0007240070129101208,True,40.0,False,False
warning_buffer_capacity,BAC_P::Spirochaetota,Bacteria,1,0.010436046796340923,0.003457230903276589,True,1.0,True,True
warning_acid_accumulation,BAC_P::Spirochaetota,Bacteria,1,,,True,,False,False
warning_ammonia_toxicity,BAC_P::Spirochaetota,Bacteria,1,0.0,0.0,True,139.0,False,False
warning_biogas_quality,BAC_P::Spirochaetota,Bacteria,1,0.0,0.0,True,138.0,False,False
warning_acid_base_balance,BAC_P::Synergistota,Bacteria,1,0.0,0.0,True,162.5,False,False
warning_buffer_capacity,BAC_P::Synergistota,Bacteria,1,0.0,0.0,True,140.5,False,False
warning_acid_accumulation,BAC_P::Synergistota,Bacteria,1,,,True,,False,False
warning_ammonia_toxicity,BAC_P::Synergistota,Bacteria,1,0.0,0.0,True,139.0,False,False
warning_biogas_quality,BAC_P::Synergistota,Bacteria,1,0.0,0.0,True,138.0,False,False
warning_acid_base_balance,BAC_P::Thermotogota,Bacteria,1,0.0,0.0,True,162.5,False,False
warning_buffer_capacity,BAC_P::Thermotogota,Bacteria,1,0.0,0.0,True,140.5,False,False
warning_acid_accumulation,BAC_P::Thermotogota,Bacteria,1,,,True,,False,False
warning_ammonia_toxicity,BAC_P::Thermotogota,Bacteria,1,0.0,0.0,True,139.0,False,False
warning_biogas_quality,BAC_P::Thermotogota,Bacteria,1,0.0,0.0,True,138.0,False,False
warning_acid_base_balance,BAC_P::Verrucomicrobiota,Bacteria,1,0.0,0.0,True,162.5,False,False
warning_buffer_capacity,BAC_P::Verrucomicrobiota,Bacteria,1,0.0035227272727272755,0.008540186794714638,True,7.0,True,True
warning_acid_accumulation,BAC_P::Verrucomicrobiota,Bacteria,1,,,True,,False,False
warning_ammonia_toxicity,BAC_P::Verrucomicrobiota,Bacteria,1,0.0011904761904761806,0.006763822430371344,True,9.0,True,True
warning_biogas_quality,BAC_P::Verrucomicrobiota,Bacteria,1,0.0,0.0,True,138.0,False,False
warning_acid_base_balance,BAC_P::WS1,Bacteria,1,0.0,0.0,True,162.5,False,False
warning_buffer_capacity,BAC_P::WS1,Bacteria,1,0.0,0.0,True,140.5,False,False
warning_acid_accumulation,BAC_P::WS1,Bacteria,1,,,True,,False,False
warning_ammonia_toxicity,BAC_P::WS1,Bacteria,1,0.0,0.0,True,139.0,False,False
warning_biogas_quality,BAC_P::WS1,Bacteria,1,0.0,0.0,True,138.0,False,False
warning_acid_base_balance,BAC_P::unidentified,Bacteria,1,0.0,0.0,True,162.5,False,False
warning_buffer_capacity,BAC_P::unidentified,Bacteria,1,0.0,0.0,True,140.5,False,False
warning_acid_accumulation,BAC_P::unidentified,Bacteria,1,,,True,,False,False
warning_ammonia_toxicity,BAC_P::unidentified,Bacteria,1,0.0,0.0,True,139.0,False,False
warning_biogas_quality,BAC_P::unidentified,Bacteria,1,0.0,0.0,True,138.0,False,False
warning_acid_base_balance,BAC_G::009E01-B-SD-P15,Bacteria,1,0.0,0.0,True,162.5,False,False
warning_buffer_capacity,BAC_G::009E01-B-SD-P15,Bacteria,1,0.0,0.0,True,140.5,False,False
warning_acid_accumulation,BAC_G::009E01-B-SD-P15,Bacteria,1,,,True,,False,False
warning_ammonia_toxicity,BAC_G::009E01-B-SD-P15,Bacteria,1,0.0,0.0,True,139.0,False,False
warning_biogas_quality,BAC_G::009E01-B-SD-P15,Bacteria,1,0.0,0.0,True,138.0,False,False
warning_acid_base_balance,BAC_G::113B434,Bacteria,1,0.0,0.0,True,162.5,False,False
warning_buffer_capacity,BAC_G::113B434,Bacteria,1,0.0,0.0,True,140.5,False,False
warning_acid_accumulation,BAC_G::113B434,Bacteria,1,,,True,,False,False
warning_ammonia_toxicity,BAC_G::113B434,Bacteria,1,0.0,0.0,True,139.0,False,False
warning_biogas_quality,BAC_G::113B434,Bacteria,1,0.0,0.0,True,138.0,False,False
warning_acid_base_balance,BAC_G::AAP99,Bacteria,1,0.0,0.0,True,162.5,False,False
warning_buffer_capacity,BAC_G::AAP99,Bacteria,1,0.0,0.0,True,140.5,False,False
warning_acid_accumulation,BAC_G::AAP99,Bacteria,1,,,True,,False,False
warning_ammonia_toxicity,BAC_G::AAP99,Bacteria,1,0.0,0.0,True,139.0,False,False
warning_biogas_quality,BAC_G::AAP99,Bacteria,1,0.0,0.0,True,138.0,False,False
warning_acid_base_balance,BAC_G::ADurb.Bin063-1,Bacteria,1,0.0,0.0,True,162.5,False,False
warning_buffer_capacity,BAC_G::ADurb.Bin063-1,Bacteria,1,0.0001893939393939399,0.0008469954460226499,True,20.0,False,True
warning_acid_accumulation,BAC_G::ADurb.Bin063-1,Bacteria,1,,,True,,False,False
warning_ammonia_toxicity,BAC_G::ADurb.Bin063-1,Bacteria,1,0.0,0.0,True,139.0,False,False
warning_biogas_quality,BAC_G::ADurb.Bin063-1,Bacteria,1,0.0,0.0,True,138.0,False,False
warning_acid_base_balance,BAC_G::ADurb.Bin120,Bacteria,1,0.0,0.0,True,162.5,False,False
warning_buffer_capacity,BAC_G::ADurb.Bin120,Bacteria,1,0.0,0.0,True,140.5,False,False
warning_acid_accumulation,BAC_G::ADurb.Bin120,Bacteria,1,,,True,,False,False
warning_ammonia_toxicity,BAC_G::ADurb.Bin120,Bacteria,1,0.0,0.0,True,139.0,False,False
warning_biogas_quality,BAC_G::ADurb.Bin120,Bacteria,1,0.0,0.0,True,138.0,False,False
warning_acid_base_balance,BAC_G::AKYH767,Bacteria,1,0.0,0.0,False,162.5,False,False
warning_buffer_capacity,BAC_G::AKYH767,Bacteria,1,0.0,0.0,False,140.5,False,False
warning_acid_accumulation,BAC_G::AKYH767,Bacteria,1,,,False,,False,False
warning_ammonia_toxicity,BAC_G::AKYH767,Bacteria,1,0.0,0.0,False,139.0,False,False
