SampleID,bc22acbc6a8407cc340e8bb6c6842074,7f90457e0b5af1edd82418cb3c9089b4,1a8e3305231911ff8307602f1d620be0,4194fdb699f4d5c9620e1e7cfb8b009b,fc0651422f017372960928f220b834d7,7029dd7b1fe970d81fbff18315097ae2,d2eae9eee73c95835ab2e47bc463c38e,381cc4167053f528de8e10567d4a509e,8995879a30350364c8d6147a828733ee,de0cc0fb4800458938f4508ae73d22a4,a4b21ca3dc01eada0962e57c2fded727,9b62d6c84b96aa64eaeff3b764d77da1,a2ff073fb23039e822fba8a653a34527,b980bbc29499a5ae07b6c0afaccc728a,d43d3c9dc33aa66b585a098fc7709276,88fa6e2c26361b8b7ca8a72ae1ed781f,19d2984a92774f1291ebc1812f80368c,29605d99f5fbd1bb2e4a490a00b4d349,87078040a976e7ceb82734c0713fd4e2,52856184ae551af1f787a0e2cabeb489,02bc9f1c8263ce565cfa8174b56af2de,5cb290154506065751d3f3dcb3bd6e49,7fb850c5cd377da752f7b081daed5032,39003a99b6f7d9f46b1d35054fb105a4,ff2ddcb0273425f900af1f8d1b4d90a8,5b100fa0f8a80a2787b1ce75da347c96,783749c187ad3cb6e60ccecdd73fd8ef,9d23b3373cdd04079b0a346a91fddab8,58de505db56b2250b12c7cd7ec5bfa50,1050f5391c721945e2d13b52590863c8,d939e81b4199d074f14d7056eaa88d14,c83d66ff9b2828b3f564019f4b9c54a4,9a4d00f3f8a14dc8f2ff7fabf04f6ebb,98eadfe35eb7a1fc42331d68785b272e,925f2beecb4475f754479219e21c2da2,6d34ed1cd41fa02613b0316716db2dfd,25f31a7f3499828c16d4648976563910,02fa96f8e560df1558be520ea8974c36,52e86b2d78a48335b0ca8ebd5a0a8e33,12041ed58f0b14a5efb2687b72fc5883,f564537bd84fc6fc7664934190ec6824,ca8d0a8123dfcdaed30eb0c534b00db9,023699ea1718b4d160d27803ec78b3b8,e5f52b2c18e6f178fcc24bed0ff62f5b,a6cdde7256831dcfab80f676aa3f4af1,c4a2579e95fee657cb355e865aa027af,457c4253db2b49c51b3eee5a91a8c3e2,a875c453fc275b8f21ef13228c53d599,42a47c900cdc49f94a53eed8c41f0e26,3b768ad6b26d688837b3511e5d2316d2,eb0898e38a817c5648a19a5e3db2c1be,327914bbcbfe425fb2d5caaf9d8688a1,d7c555c6a185de9a0a44e98fb0be730d,ebb611e11f12869b1c6a129b7874f35c,5a72697a45f01e085759fa49e855d45e,55b24a137213d3162da4cfe59b919eb1,db32f914db89e6f6b0fe7d66afc46ba1,314b1f98dcfc0e5d25ba5e55d8b6ee76,aa2edf44a5b107222a97023841eea577,286ed5db3cf03aacbcee204d7d08e47a,abb98aa85e9528ef54e3078ff40ac726,ed701a469132c0a7dd6f90e9c705bdd0,c17275cccc27dc9a4ab351a310c063c8,7d08e012440864f4bdcbe45b245d6018,50a53e82bd7a1073e097d99b1c09ea4d,3aeb85bc05fe3a36283129a1ffeabb08,fe290f48286b86b1ae833009c9bf64a2,f96d60fc409a6ea2fa0d7f4982a9074a,7f9baea74fd8c885613b0289b667b7ef,cc5fece67be5e3c11717192e70c80cda,808302d4e71aa7321e30e37e3c206b34,6a00550a934a2665f470eeec33616366,4640abb4e57a2e5406a094ea8c767b29,acid_accumulation,acid_base_balance,ammonia_toxicity,biogas_quality,buffer_capacity
1-3b,0.0,0.0,0.0002032795771784,0.0022360753489632,0.0036590323892126,0.0,0.0,0.0004404390838867,0.0,0.0010502778154221,0.0,0.0,0.0124000542078872,0.0,0.0,0.0034218728825044,0.0018972760536658,0.0,0.1389415910014907,0.0014568369697791,0.2337715137552513,0.0,0.0060645073858246,0.0025409947147309,0.0004743190134164,0.0102656186475132,0.0060983873153543,0.0001355197181189,0.0030153137281474,0.0,0.0,0.0912047702940778,0.0,0.0,0.0043705109093373,0.0,0.0007114785201246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019311559831955,0.0034896327415638,0.0039300718254506,0.0448231467678547,0.0933392058544518,0.0075552242851334,0.0032185933053259,0.0011180376744816,0.0,0.0023038352080227,0.0006775985905949,0.0,0.0,0.0,0.0,0.0,0.2963477435966933,0.0003726792248272,0.0029136739395582,0.0107060577313999,0.0,0.0,0.0023038352080227,0.0,0.0,0.0,0.0,0.0,0.0006098387315354,0,0,0,0,0
1-4,0.0069757899056216,0.0,0.0051292572835453,0.0014361920393926,0.0068732047599507,0.0064628641772671,0.0007180960196963,0.0028723840787853,0.0,0.0,0.0,0.0,0.0,0.0,0.0005129257283545,0.0016413623307345,0.0,0.0,0.0016413623307345,0.0124128026261797,0.004308576118178,0.0130283135002051,0.0038982355354944,0.001025851456709,0.0,0.0078990562166598,0.0069757899056216,0.0012310217480508,0.0,0.0,0.0,0.0399056216659827,0.0,0.0008206811653672,0.0016413623307345,0.0,0.0,0.0,0.0,0.0571399261386951,0.0002051702913418,0.0,0.0,0.0038982355354944,0.0033853098071399,0.0034878949528108,0.0,0.3415059499384489,0.0,0.0335453426343865,0.0034878949528108,0.0826836274107509,0.0174394747640541,0.0041034058268362,0.0,0.0005129257283545,0.0003077554370127,0.0002051702913418,0.0345711940910956,0.0036930652441526,0.2178908494050061,0.0063602790315962,0.0025646286417726,0.0237997537956503,0.0,0.0,0.0201066885514977,0.0113869511694706,0.0,0.0,0.0,0.0,0.0003077554370127,0,0,0,0,0
1-5,0.0033216783216783,0.0,0.0101689976689976,0.0020104895104895,0.0086829836829836,0.1259615384615384,0.0002331002331002,0.0013694638694638,0.0008158508158508,0.0009615384615384,0.0,0.0,0.0053613053613053,0.0012529137529137,0.0,0.0027389277389277,0.002097902097902,0.0,0.0172202797202797,0.0104603729603729,0.0366550116550116,0.0047494172494172,0.0071678321678321,0.0006993006993006,2.9137529137529138e-05,0.004020979020979,0.0060897435897435,0.0021270396270396,0.0023892773892773,0.004079254079254,0.004516317016317,0.0113053613053613,0.0,0.0,0.0,0.0107808857808857,0.0145687645687645,0.0,0.0,0.0111305361305361,0.0001748251748251,0.0,0.002534965034965,0.0,0.001048951048951,0.0043123543123543,0.0,0.231002331002331,0.0,0.0186480186480186,0.003088578088578,0.0474941724941724,0.012062937062937,0.002039627039627,0.0009324009324009,0.0012529137529137,0.0,0.0,0.0033508158508158,0.0021270396270396,0.2812645687645688,0.0236596736596736,0.0039335664335664,0.0077214452214452,0.0,0.0,0.023018648018648,0.0039044289044289,0.0113053613053613,0.0,0.0,0.0003496503496503,0.0018065268065268,0,0,0,0,0
1-7,0.111569468036345,0.0,0.0024805198306775,0.0034511580252905,0.0,0.0680525223111973,0.0003235460648709,0.0018603898730081,0.0,0.0004853190973064,0.0,0.0,0.1710210574563886,0.0033433093370001,0.0004583569252338,0.0045296449081938,0.0026692550351856,0.0,0.0,0.0040712879829599,8.08865162177465e-05,0.0066057321577826,0.0032084984766372,0.0009706381946129,0.0,0.0034241958532179,0.0080886516217746,0.004448758391976,0.0040712879829599,0.0642778182210358,0.0011054490549758,0.0238345601121626,0.0,5.392434414516433e-05,0.0,0.0,0.0,0.0,0.0,0.0,5.392434414516433e-05,0.0,0.0090592898163876,0.0001078486882903,0.0,0.0049610396613551,0.0,0.226428321065545,0.0,0.0345655045970503,0.0056620561352422,0.0277979994068322,0.0043409097036857,0.0018873520450807,0.0010784868829032,0.0107848688290328,0.0001078486882903,0.0,0.0,0.0192509908598236,0.1137534039742241,0.0028579902396937,0.00574294265146,0.0,0.0,0.0,0.0077111812127585,0.0049071153172099,0.0193318773760414,0.0,0.0,0.0051228126937906,0.0,0,0,0,0,0
1-8,0.0103493513434721,0.0,0.0057334434672756,0.0019678344103785,0.0010932413390991,0.2048248384432243,0.0003887080316797,0.0014576551187988,0.0004615907876196,0.0005101792915796,0.0,0.0,0.0058792089791555,0.0,0.0002915310237597,0.0023079539380982,0.0016034206306787,0.0,0.0044701423643166,0.0016763033866187,0.0005344735435595,0.0063407997667751,0.0058063262232155,0.0002915310237597,0.0,0.001311889606919,0.0058063262232155,0.002623779213838,0.0026723677177979,0.0398668674991497,0.0033526067732374,0.015766969535008,0.0,9.717700791992614e-05,0.0,0.0089888732325931,0.0021378941742383,2.4294251979981536e-05,0.0,0.063116466643992,9.717700791992614e-05,0.0022350711821583,0.0079199261454739,0.0006559448034595,0.0006316505514795,0.0044458481123366,0.0,0.1971478548175501,0.0,0.0430737087605072,0.0035469607890773,0.136752344395316,0.0092804042563529,0.001311889606919,0.0004372965356396,0.005150381419756,0.0008988873232593,0.0,0.027549681745299,0.005198969923716,0.1109761430445556,0.0024780137019581,0.0037899033088771,0.0,0.0,0.0,0.0260920266265001,0.0043729653563966,0.0003644137796997,0.0,0.0,0.0029881929935377,0.0008502988192993,0,0,0,0,0
1-9,0.0,0.0229813233354162,0.0,0.0047212386308407,0.0,0.0006248698187877,0.0,0.0,0.3281260848434354,0.0,0.0,0.0,0.0,0.0,0.0,0.0047906686107061,0.0037492189127265,0.0,0.0013191696174408,0.0,0.0,0.0,0.0,0.0,0.034506699993057,0.0,0.0101367770603346,0.0,0.0044435187113795,0.0,0.0022217593556897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036797889328612,0.007498437825453,0.0,0.0035409289731305,0.0,0.0,0.0068735680066652,0.0,0.0,0.0125668263556203,0.0032632090536693,0.0,0.0,0.0,0.0,0.0,0.002291189335555,0.0,0.0077761577449142,0.0,0.5329445254460876,0.0,0.0019440394362285,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0
2-1,0.0,0.0200161420500403,0.0,0.0,0.0,0.0,0.0,0.0,0.0154963680387409,0.0,0.0,0.0,0.0,0.0,0.0,0.0037126715092816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0109765940274414,0.0,0.0098466505246166,0.0,0.0,0.0,0.0,0.0,0.0778046811945117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020984665052461,0.0,0.0,0.0,0.00500403551251,0.0,0.0,0.0,0.0,0.0059725585149313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0077481840193704,0.0,0.0,0.0,0.8413236481033092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0
2-10,0.0330378726833199,0.0,0.0069836153639538,0.0028203062046736,0.0,0.0059092130002686,0.0,0.0018802041364491,0.0,0.0,0.0,0.0,0.0,0.0350523771152296,0.0,0.0,0.0,0.0,0.0,0.0068493150684931,0.0,0.0071179156594144,0.0,0.0,0.0,0.0,0.0,0.0048348106365834,0.0,0.0,0.0,0.0,0.0,0.0036261079774375,0.0,0.0,0.0056406124093473,0.0,0.0,0.0672844480257856,0.0004029008863819,0.0,0.0,0.0272629599785119,0.0,0.0,0.0,0.2323395111469245,0.0,0.0397528874563524,0.0,0.0664786462530217,0.0,0.0032232070910556,0.0,0.0012087026591458,0.0005372011818426,0.0,0.0150416330915928,0.0102068224550094,0.394842868654311,0.0052377115229653,0.0041633091592801,0.0,0.0,0.0,0.0100725221595487,0.0,0.0081923180230996,0.0,0.0,0.0,0.0,0,0,0,0,1
2-11,0.0,0.0,0.0061364752086401,0.0,0.0,0.057928325969563,0.0,0.0004909180166912,0.0,0.0,0.0,0.0,0.0,0.142120765832106,0.0076092292587137,0.0017182130584192,0.0,0.0,0.0,0.0218458517427589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0041728031418753,0.0,0.0,0.0670103092783505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625920471281296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3762886597938144,0.0,0.0355915562101129,0.0,0.1291114383897889,0.0154639175257731,0.0,0.0,0.0022091310751104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0697103583701521,0.0,0,0,0,0,0
2-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0084734542565867,0.0,0.0,0.0,0.0,0.0218456242552628,0.1098901098901098,0.0,0.0,0.0,0.0006619886137958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0162849198993777,0.0,0.0,0.0,0.0,0.0,0.0,0.7812789620018535,0.0019859658413875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0042367271282933,0.0,0.0,0.0260823513835562,0.0,0.0,0.0018535681186283,0.0,0.0,0.0,0.0,0.0,0.0022507612869058,0.0,0.0,0.0094002383159009,0.015755329008341,0.0,0.0,0,0,1,0,0
2-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031204992798847,0.0,0.0,0.0,0.1526644263082093,0.0,0.0,0.0,0.0,0.0,0.3742198751800288,0.0,0.0,0.0,0.0108017282765242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0760921747479596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0165626500240038,0.0,0.0,0.1365818530964954,0.0,0.0153624579932789,0.0,0.0,0.0,0.0024003840614498,0.0,0.0,0.0110417666826692,0.0,0.0,0.0,0.0,0.0,0.0,0.1941910705712914,0.0,0.0,0.0,0.0,0.0,0.0052808449351896,0.0,0.0,0.0,0.0016802688430148,0.0,0.0,0,0,0,0,0
2-14,0.0,0.0630518763796909,0.0,0.0038631346578366,0.0,0.0,0.0,0.0,0.6887417218543046,0.0,0.1207229580573951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0338024282560706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030353200883002,0.0,0.0067604856512141,0.0,0.0800220750551876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0
2-17,0.0,0.0,0.0,0.0027296082209377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00834938985228,0.0,0.0,0.0,0.0,0.0,0.0,0.2238278741168914,0.0,0.0,0.0028901734104046,0.0,0.0,0.0,0.0361271676300578,0.0067437379576107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00834938985228,0.0,0.0,0.0,0.0,0.0,0.0,0.3209698137443802,0.0051380860629415,0.0094733461785484,0.0806037251123956,0.0,0.00208734746307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0105973025048169,0.0,0.0,0.2591522157996146,0.0,0.0024084778420038,0.0,0.0,0.0,0.0044958253050738,0.0006422607578676,0.0,0.0072254335260115,0.0081888246628131,0.0,0.0,0,0,0,0,0
2-18,0.0,0.0,0.0124780035194368,0.0052791553351463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047992321228603,0.0031994880819068,0.0,0.1147016477363621,0.0038393856982882,0.0,0.015357542793153,0.0302351623740201,0.0,0.005599104143337,0.0727883538633818,0.0095984642457206,0.0043193089105743,0.005599104143337,0.0,0.0,0.0,0.0,0.0,0.0,0.0892657174852023,0.0033594624860022,0.0,0.0,0.0503919372900335,0.0,0.0,0.0,0.0,0.0,0.0060790273556231,0.0,0.3642617181251,0.0,0.0167973124300112,0.0076787713965765,0.0201567749160134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051991681330987,0.0,0.0076787713965765,0.0483122700367941,0.0,0.0,0.0356742921132618,0.0060790273556231,0.0,0.0,0.0,0.0,0.0044792833146696,0,0,0,0,0
2-2,0.0,0.0,0.0,0.0,0.0187799862919808,0.0,0.0,0.0010966415352981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0636052090472926,0.0,0.3573680603152844,0.0,0.0,0.009184372858122,0.0,0.0094585332419465,0.0043865661411925,0.0,0.0,0.0,0.0,0.3440712816997944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0348183687457162,0.0,0.0,0.0043865661411925,0.0,0.0,0.0068540095956134,0.0,0.0084989718985606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1331048663468128,0.0,0.0,0.0043865661411925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2-20,0.0,0.0379545815467683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0306495156423693,0.0,0.0,0.0,0.0,0.0,0.0,0.1038589804668889,0.0654279815785294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0077814832459901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1562648880419247,0.0,0.0,0.0149277433698586,0.0,0.0,0.0,0.0,0.0,0.0,0.5616960457360648,0.0,0.0,0.0,0.0,0.0,0.003493727171669,0.0,0.0,0.0,0.0,0.0,0.0026996982690169,0.0,0.0,0.0,0.0152453549309194,0.0,0.0,0,1,1,0,0
2-21,0.0,0.0,0.0166716581810921,0.0015972846161525,0.0,0.243885394828791,0.0,0.0007986423080762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015972846161525,0.0018967754816811,0.0,0.0130777677947489,0.0032943995208146,0.0035938903863432,0.0,0.0145752221223919,0.0,0.0011979634621144,0.0,0.0160726764500349,0.0,0.0148747129879205,0.0,0.0008984725965858,0.0,0.0,0.0019966057701906,0.000199660577019,0.0,0.0,0.0022960966357192,0.0,0.0,0.0,0.0080862533692722,0.0009983028850953,0.0,0.3274433463112708,0.0,0.0116801437556154,0.0,0.0420285514625137,0.0091843865428771,0.0,0.0,0.0022960966357192,0.0015972846161525,0.000199660577019,0.0,0.0,0.2418887890586003,0.0,0.0,0.0,0.0,0.0,0.0068882899071578,0.0085854048118199,0.0,0.0,0.0,0.0,0.0005989817310572,0,0,0,0,0
2-22,0.0,0.0,0.0,0.0108670784717455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028597574925646,0.0269961107298101,0.0,0.0,0.0155570807595515,0.0113246396705559,0.0,0.3289865019446351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0281400137268359,0.0,0.0125829329672843,0.0,0.0,0.0,0.002745367192862,0.0,0.0,0.0,0.0,0.0073209791809654,0.0,0.0,0.0,0.0,0.0,0.0,0.3798901853122855,0.0152139098604438,0.0118965911690688,0.0,0.0,0.0,0.0225348890414092,0.0,0.0,0.0,0.0,0.0,0.0,0.0153283001601464,0.0,0.0,0.0867078471745596,0.0,0.0204758636467627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005719514985129,0.0,0.0,0,0,0,1,0
2-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005382131324004,0.0122712594187298,0.0,0.0,0.0,0.1555435952637244,0.0402583423035522,0.0,0.0,0.0,0.0,0.1431646932185145,0.0,0.0310010764262648,0.0,0.0,0.0,0.0016146393972012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013993541442411,0.0,0.0,0.0,0.00010764262648,0.0,0.0839612486544671,0.00010764262648,0.0119483315392895,0.0,0.0107642626480086,0.0085037674919268,0.0,0.0,0.0,0.0,0.0148546824542518,0.0,0.0571582346609257,0.0108719052744886,0.0384284176533907,0.0,0.0,0.0,0.00010764262648,0.0303552206673842,0.0,0.268783638320775,0.0,0.0020452099031216,0.0465016146393972,0.0,0.0,0.0195909580193756,0.0,0.0,0.0,0.0,0.0,0.010118406889128,0,0,0,0,0
2-24,0.0,0.0,0.0168217609162491,0.003579098067287,0.0,0.0130040563111429,0.0050107372942018,0.0004772130756382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032211882605583,0.0033404915294679,0.0,0.0064423765211166,0.0,0.0,0.0144356955380577,0.0,0.0,0.0025053686471009,0.0,0.0125268432355046,0.0033404915294679,0.0,0.1461465044142209,0.0,0.2363397757098544,0.0,0.0,0.0,0.0,0.0252922930088284,0.0,0.0,0.0258888093533762,0.0,0.0,0.0,0.0,0.0,0.0056072536387497,0.0,0.343354807921737,0.0,0.0100214745884037,0.0039370078740157,0.0421140539250775,0.0093056549749463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0161059413027916,0.0023860653781913,0.0053686471009305,0.0,0.0,0.0,0.0416368408494392,0.0,0.0,0.0,0.0,0.0,0.0017895490336435,0,0,0,0,0
2-25,0.0,0.0,0.0,0.0036210018105009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1208509354254677,0.0,0.0,0.0,0.0,0.0,0.0273083886541943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016596258298129,0.0039227519613759,0.0,0.0,0.048280024140012,0.0,0.0,0.0229330114665057,0.5434520217260108,0.0217260108630054,0.0048280024140012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.186028968014484,0.0,0.0048280024140012,0.0,0.0,0.0,0.0105612552806276,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0
2-27,0.0,0.0297196892941573,0.0,0.0,0.0,0.0,0.0,0.0,0.408983451536643,0.0,0.0209388720027017,0.0,0.0,0.0,0.0,0.0,0.0016886187098953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0820668693009118,0.0,0.0037149611617696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022627490712597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0347855454238432,0.0,0.0,0.0,0.3954745018574805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0
2-28,0.0,0.0,0.0,0.0,0.0,0.0022967386311437,0.0,0.0,0.0,0.0,0.0151584749655489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2086094888116018,0.0,0.0029529496686134,0.0026904652536255,0.0009843165562044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016405275936741,0.0,0.0,0.0,0.0,0.0,0.0341885950521687,0.0027560863573725,0.0,0.0,0.0087276067983463,0.0,0.0,0.4217468337817442,0.0,0.0,0.0377977557582518,0.0069558369971782,0.0,0.0,0.0,0.0,0.0,0.0568934969486186,0.0,0.0,0.0290701489599055,0.0,0.0,0.1456788503182623,0.0,0.0,0.0,0.0,0.0010499376599514,0.00367478180983,0.001771769801168,0.0,0.0134523262681278,0.0019030120086619,0.0,0.0,0,1,0,0,0
2-30,0.0,0.0,0.0,0.0,0.0,0.001476708282991,0.0,0.0,0.0,0.0,0.0,0.0,0.1102161363941468,0.0,0.0,0.0,0.0,0.0,0.0700765203383004,0.0026849241508927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083232648677674,0.0,0.0,0.0179889918109813,0.0,0.0055040945093301,0.0,0.0,0.0149013290374546,0.0,0.0,0.0,0.0166465297355349,0.0,0.0,0.0,0.0673915961874077,0.2287555376560612,0.037320445697409,0.0046986172640622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3808564908041348,0.0,0.0,0.0,0.0,0.001476708282991,0.0316821049805343,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2-32,0.0,0.0,0.0009394081728511,0.0,0.0102160638797557,0.0050493189290746,0.0,0.0,0.0,0.0,0.0,0.0,0.0352278064819163,0.0,0.0,0.0,0.0,0.0,0.1760216063879755,0.0,0.0,0.0089243776420854,0.0,0.0,0.0022310944105213,0.0,0.0045796148426491,0.0011742602160638,0.0,0.0,0.0,0.1235321747299201,0.0,0.0,0.0066932832315641,0.0,0.0,0.0,0.0,0.0273602630342883,0.0,0.0,0.0,0.0,0.0,0.0,0.0086895255988727,0.231564114607797,0.0567167684358853,0.040864255519023,0.0,0.009394081728511,0.0,0.0,0.0,0.0003522780648191,0.0025833724753405,0.0,0.0170267731329262,0.0,0.1797792390793799,0.0,0.0,0.0122123062470643,0.0,0.0012916862376702,0.0320573038985439,0.0,0.0,0.0,0.0,0.0,0.0055190230155002,0,0,0,0,0
2-32',0.0,0.0,0.0,0.0047412904555761,0.0,0.0,0.0,0.0,0.1648113790970933,0.0,0.0,0.0535971964543393,0.0,0.0,0.0,0.0083487940630797,0.007627293341579,0.0,0.2192331478045763,0.0250463821892393,0.0,0.0,0.0,0.0,0.0,0.0,0.0157699443413729,0.0,0.007627293341579,0.0,0.0,0.0079365079365079,0.1285301999587713,0.0,0.0,0.0254586683158111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066996495567924,0.0086580086580086,0.0763760049474335,0.0,0.0158730158730158,0.0129870129870129,0.0119562976705833,0.0,0.0,0.0132962275819418,0.0,0.0,0.0,0.0,0.0,0.1478045763760049,0.0,0.0098948670377241,0.0,0.0,0.0,0.0006184291898577,0.0,0.0,0.0178313749742321,0.0,0.0,0.0092764378478664,0,1,0,1,0
2-33,0.0,0.0,0.0027877586420517,0.0317184983273448,0.0,0.0840044604138272,0.0098500805352496,0.0023541072977326,0.0,0.0,0.0,0.0,0.0,0.0,0.0001858505761367,0.0564366249535373,0.0380374179159955,0.0,0.0,0.0044604138272828,0.0648618510717383,0.0,0.0065047701647875,0.0,0.0,0.0,0.1248915871639202,0.0,0.0527815636228472,0.0,0.0,0.0804113492751827,0.0,0.0008673026886383,0.0,0.013009540329575,0.0,0.0,0.0,0.0,0.0008673026886383,0.0,0.0424358815512328,0.0,0.0,0.0605872878205922,0.0,0.106244579358196,0.0,0.0094164291909304,0.0799776979308635,0.0125758889852558,0.0250898277784661,0.0,0.0,0.0009292528806839,0.0009912030727295,0.0,0.0,0.0,0.0,0.0,0.08480981291042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029116590261429,0.0,0,0,0,0,0
2-34,0.0,0.0091497081558605,0.0,0.0,0.005363622022401,0.0,0.0,0.0,0.2282694431298312,0.0,0.0085186938002839,0.0,0.2546142924751538,0.0,0.0,0.0,0.0,0.0,0.0750907083136141,0.0,0.0140400694115791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2973655150654677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0132513014671083,0.0,0.0,0.092128095914182,0.0,0.0,0.0,0.0,0.0,0.002208550244518,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2-4,0.0,0.0,0.0026737967914438,0.0,0.0048128342245989,0.0057754010695187,0.0,0.0002139037433155,0.0,0.0,0.0,0.0,0.0,0.0,0.000855614973262,0.0,0.0,0.0,0.0316577540106951,0.0270588235294117,0.0059893048128342,0.0154010695187165,0.0,0.0,0.0,0.0,0.0,0.0033155080213903,0.0,0.0,0.0,0.0224598930481283,0.0,0.002566844919786,0.0,0.0,0.0087700534759358,0.0,0.0,0.1031016042780748,0.0010695187165775,0.0,0.0,0.0146524064171123,0.0,0.0,0.0,0.393048128342246,0.0,0.0388235294117647,0.0,0.0454545454545454,0.0029946524064171,0.0,0.0,0.0003208556149732,0.0010695187165775,0.0,0.0391443850267379,0.0,0.17475935828877,0.0,0.0,0.0133689839572192,0.0,0.0,0.0277005347593582,0.0094117647058823,0.0,0.0,0.0,0.0,0.0035294117647058,0,0,0,0,0
