Model,target,feature,importance,domain,taxonomic_level
RandomForest,warning_acid_base_balance,BAC_G::Anaerocolumna,0.0033781593811367,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Anaerofustis,0.0004582753464382,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Anaeromyxobacter,7.0013167614094e-05,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Anaerosphaera,0.0001849814075476,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Anaerosporobacter,0.0,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Anaerovibrio,4.0346559333903875e-18,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Anaerovorax,0.0021675327577207,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Aquabacterium,0.0003860478511152,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Aquicella,3.797449606616873e-18,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Aquimonas,0.0,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Arcobacter,0.0001541558814282,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Arenimonas,4.672404731911697e-18,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Atopobium,0.0020697580728155,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Azospira,5.7625419414881316e-18,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::B1-7BS,6.578541555202318e-05,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::B55-F-B-G02,0.0007808245862907,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::BBMC-4,0.0018091977757781,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::BD1-7_clade,0.0020541570363231,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::BRH-c20a,0.0002655877850264,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::BSV13,0.0,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Babeliales,0.0010656331225345,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Bacillus,0.0001563483766887,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Bacteroidales_UCG-001,0.0019123397798414,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Bacteroides,0.0021376536396223,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Bacteroidetes_BD2-2,0.0,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Bacteroidetes_VC2.1_Bac22,6.116207951070758e-05,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Bacteroidetes_vadinHA17,0.0202871381431428,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Bdellovibrio,0.002276954493468,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Bifidobacterium,0.0004089699808451,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Blastopirellula,0.0,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Brachymonas,0.0006845437592112,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Bradymonadales,8.448200539310925e-05,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Bradyrhizobium,0.0009504637442756,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Bryobacter,2.309100580242179e-18,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Burkholderia-Caballeronia-Paraburkholderia,0.0,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Butyrivibrio,0.0034769276150105,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::C1-B045,5.4524010042509255e-18,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::C10-SB1A,1.2530124871311012e-17,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::CAG-352,0.0009626373242857,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::CCM19a,5.1020416763126195e-18,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::CI75cm.2.12,0.0025608957252225,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::CK-2C2-2,5.822911533980685e-05,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Caldicoprobacter,0.0103550008432767,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Caldisericum,0.0004938228003941,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Candidatus_Accumulibacter,0.0016454060914487,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Candidatus_Anammoximicrobium,5.1965373305168855e-18,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Candidatus_Berkiella,0.0,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Candidatus_Caldatribacterium,0.00783405088514,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Candidatus_Cloacimonas,0.020118844046347,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Candidatus_Competibacter,6.787190800039631e-05,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Candidatus_Falkowbacteria,0.0,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Candidatus_Obscuribacter,6.6997595524139925e-18,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Candidatus_Omnitrophus,8.997381993481011e-18,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Candidatus_Peregrinibacteria,0.0021064086818574,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Candidatus_Saccharimonas,0.0001026916649346,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Candidatus_Shapirobacteria,0.0,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Candidatus_Soleaferrea,0.0032002762203387,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Candidatus_Solibacter,0.0001273756891729,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Caproiciproducens,0.0021382206002505,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Caulobacter,0.0001244860747374,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Cetobacterium,0.0,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Chishuiella,8.514193575872546e-19,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Chitinivorax,0.0,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Chryseobacterium,3.432446808468104e-18,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Chthonomonadales,6.795934674353479e-19,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Chujaibacter,0.0,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Cloacibacterium,0.0,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Cloacimonadaceae,0.0,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Cloacimonadales,4.6965840778772894e-18,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Clostridia_UCG-014,0.0011139420574456,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Clostridium_sensu_stricto_1,0.0004787863935827,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Clostridium_sensu_stricto_15,0.00132054394305,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Clostridium_sensu_stricto_8,0.0036846102769617,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Comamonas,0.003758367355554,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Coprothermobacter,0.00205907257578,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Corynebacterium,0.0004620940213707,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Crassaminicella,0.0011986809435736,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Crenothrix,0.000325022074122,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Cryptanaerobacter,0.0002574835655852,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::D8A-2,0.008736355218674,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::DEV007,9.507956380966452e-18,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::DEV114,0.0024479013937529,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::DMER64,6.934125804854534e-05,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::DS-100,0.00047440068129,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::DTU014,0.0048822735222077,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Dechloromonas,0.0058711408852674,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Defluviicoccus,0.0026395247204427,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Defluviitalea,0.000568482430775,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Defluviitoga,0.0024506627437851,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Dehalobacter,0.0,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Delftia,0.0004055064877148,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Denitratisoma,7.512777249203148e-05,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Denitrobacterium,0.000129791847598,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Dermatophilus,0.0,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Desulfitibacter,0.0005115029071583,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Desulfobulbus,0.0017911993378676,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Desulfomicrobium,0.0029100700243294,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Desulfovibrio,0.0006664621181715,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Dethiobacter,0.001664501254199,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Devosia,4.7190678038695676e-18,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Dialister,0.0012934272576438,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Dietzia,4.35695093398666e-18,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Dokdonella,0.0012331416793399,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Dongia,3.285020534339392e-18,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Dysgonomonadaceae,0.001928240455801,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::EBM-39,0.0001221734776223,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Ellin6067,6.275444085369173e-18,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Elstera,1.19853067327623e-18,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Empedobacter,0.0,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Endomicrobium,2.676721802462468e-18,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Enhydrobacter,6.563261310515582e-05,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Enterococcus,0.0006803022937436,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Ercella,0.004993034986224,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Erysipelothrix,4.197186147893521e-19,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Erysipelotrichaceae_UCG-007,0.0,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Exilispira,0.0013978346263256,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::F082,0.0,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::FTLpost3,0.001560940538153,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Fastidiosipila,0.0077726556571637,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Fermentibacteraceae,0.0017708927565462,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Fermentimonas,0.0034376986980869,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Ferribacterium,1.754142712711742e-18,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Ferruginibacter,0.0007145000583241,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Fervidobacterium,0.0003035853299784,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Fibrobacter,0.0002775269408084,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Filomicrobium,3.1926867153273768e-18,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Fimbriiglobus,0.0,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Fimbriimonadaceae,6.280982676217588e-19,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Flavobacterium,1.060143996131074e-17,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Flexilinea,0.0,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Fluviicola,0.0,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Fonticella,1.1593693434663912e-17,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Frisingicoccus,1.0868527042337474e-17,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Fusibacter,0.0006967638935113,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Fusobacterium,0.0,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::GWE2-31-10,0.0001849579241526,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::GWE2-42-42,5.608176141554283e-18,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::GZKB124,6.601606984288682e-05,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::GZKB75,5.149382212226494e-18,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Galbitalea,1.3861089254225261e-17,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Gallicola,0.0008365954999027,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Gelria,0.0223848573141727,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Georgenia,0.0,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Globicatella,0.001012807185844,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Gluconobacter,0.0015959161740999,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Gracilibacter,0.0002629539360725,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Guggenheimella,0.0053696449715141,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::H1,0.000791194368785,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::HN-HF0106,0.0038279668978515,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::HOC36,0.0,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Hahella,0.0,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Haliangium,3.9953237134767864e-18,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Halocella,0.0010085643261575,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Halomonas,5.002316562024681e-18,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Helcococcus,0.0,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Herbinix,0.000932756443076,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Holophaga,0.0005130391062923,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Hungateiclostridiaceae,0.0002084344861728,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Hungateiclostridium,0.0003419639264916,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Hydrogenedensaceae,0.0046985749546494,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Hydrogenispora,0.0013839391084854,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Hydrogenophaga,7.204638776822806e-19,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Hydrothermae,0.0001312156471954,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Hyphomicrobium,0.0006516345964511,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Hypnocyclicus,0.0,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::IMCC26207,0.0016594621190692,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::IMCC26256,0.0,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Iamia,0.0002807358959212,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Ignatzschineria,0.0004577154198136,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Ignavibacterium,0.0,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Inhella,0.0,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Irregularibacter,0.0025088240259037,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Izemoplasmataceae,8.695469657362954e-19,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Izemoplasmatales,0.0204127546139947,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::JG36-GS-52,0.0030524799200534,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::JGI-0000079-D21,0.002143197175784,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::JGI_0001001-H03,0.0,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::JS1,0.0019210714446997,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Janthinobacterium,0.0,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::KCLunmb-38-53,0.0001972150656361,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Kapabacteriales,0.0021676775193024,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Keratinibaculum,0.0018251631676261,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Koukoulia,0.0,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::LD1-PA32,1.820391111865164e-18,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::LD1-PB3,0.000770271003319,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::LD29,0.0,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::LF045,0.0002230949934901,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::LNR_A2-18,0.0005218262836743,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::LWQ8,0.0,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Lachnoclostridium,0.0,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Lachnospira,0.0008410224534968,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Lachnospiraceae_UCG-004,3.2990126630444907e-19,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Lactivibrio,0.0001731601731601,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Lactobacillus,0.0177667432646673,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Lactococcus,0.0007767861319605,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Lautropia,0.0019159931371641,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Lawsonella,0.0012670280472893,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Leeia,0.0,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Lentimicrobiaceae,0.0033626160844498,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Lentimicrobium,0.0030038366455956,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Leptotrichia,0.0001166193217978,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Leuconostoc,0.0031457726750712,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::LiUU-11-161,0.0,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Limnobacter,5.1986758251813376e-18,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Limnochordaceae,0.0001423961349608,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Limnochordia,0.0002458164695143,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Longilinea,0.000614062164489,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Longivirga,7.542823733614645e-19,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Luteimonas,0.0,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Lutispora,0.0033510360664739,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::M55-D21,0.0109283140554002,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::MAT-CR-H4-C10,0.0005122706612364,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::MBA03,0.0096274666657681,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::MM2,0.0,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::MVP-15,0.0047122051711469,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Macellibacteroides,0.0056546426816553,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Marinilabiliaceae,0.0004161942234842,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Marinimicrobia_(SAR406_clade),0.0007090596897971,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Mariniphaga,0.0016065803594165,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Megasphaera,0.0003755854072234,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Membranicola,0.0,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Mesotoga,0.0037877879217222,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Methylocella,2.8069615927274198e-18,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Methyloglobulus,0.0,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Methyloparacoccus,0.0027388126896789,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Methylotenera,5.664271402961898e-05,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Methyloversatilis,0.0,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::MgMjR-022,0.0055803958499594,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Microbacterium,0.0011698617329213,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Microvirgula,0.0013871991682882,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Mogibacterium,1.9709320086644497e-18,Bacteria,Genus
RandomForest,warning_acid_base_balance,BAC_G::Monoglobus,0.002930897206513,Bacteria,Genus
