target,curve,x,y
warning_acid_base_balance,ROC,0.031914893617021274,0.0
warning_acid_base_balance,ROC,0.031914893617021274,0.06666666666666667
warning_acid_base_balance,ROC,0.07446808510638298,0.06666666666666667
warning_acid_base_balance,ROC,0.07446808510638298,0.13333333333333333
warning_acid_base_balance,ROC,0.0851063829787234,0.13333333333333333
warning_acid_base_balance,ROC,0.0851063829787234,0.2
warning_acid_base_balance,ROC,0.10638297872340426,0.2
warning_acid_base_balance,ROC,0.10638297872340426,0.26666666666666666
warning_acid_base_balance,ROC,0.11702127659574468,0.26666666666666666
warning_acid_base_balance,ROC,0.11702127659574468,0.3333333333333333
warning_acid_base_balance,ROC,0.19148936170212766,0.3333333333333333
warning_acid_base_balance,ROC,0.19148936170212766,0.4666666666666667
warning_acid_base_balance,ROC,0.20212765957446807,0.4666666666666667
warning_acid_base_balance,ROC,0.20212765957446807,0.5333333333333333
warning_acid_base_balance,ROC,0.2127659574468085,0.5333333333333333
warning_acid_base_balance,ROC,0.2127659574468085,0.6
warning_acid_base_balance,ROC,0.23404255319148937,0.6
warning_acid_base_balance,ROC,0.23404255319148937,0.6666666666666666
warning_acid_base_balance,ROC,0.3723404255319149,0.6666666666666666
warning_acid_base_balance,ROC,0.3723404255319149,0.7333333333333333
warning_acid_base_balance,ROC,0.4148936170212766,0.7333333333333333
warning_acid_base_balance,ROC,1.0,1.0
warning_buffer_capacity,PR,1.0,0.07339449541284404
warning_buffer_capacity,PR,0.375,0.05172413793103448
warning_buffer_capacity,PR,0.375,0.05263157894736842
warning_buffer_capacity,PR,0.375,0.05357142857142857
warning_buffer_capacity,PR,0.375,0.05454545454545454
warning_buffer_capacity,PR,0.375,0.05555555555555555
warning_buffer_capacity,PR,0.25,0.03773584905660377
warning_buffer_capacity,PR,0.25,0.038461538461538464
warning_buffer_capacity,PR,0.25,0.0392156862745098
warning_buffer_capacity,PR,0.25,0.04
warning_buffer_capacity,PR,0.25,0.04081632653061224
warning_buffer_capacity,PR,0.25,0.041666666666666664
warning_buffer_capacity,PR,0.25,0.0425531914893617
warning_buffer_capacity,PR,0.25,0.043478260869565216
warning_buffer_capacity,PR,0.25,0.044444444444444446
warning_buffer_capacity,PR,0.25,0.045454545454545456
warning_buffer_capacity,PR,0.25,0.046511627906976744
warning_buffer_capacity,PR,0.25,0.047619047619047616
warning_buffer_capacity,PR,0.25,0.04878048780487805
warning_buffer_capacity,PR,0.25,0.05
warning_buffer_capacity,PR,0.25,0.05128205128205128
warning_buffer_capacity,PR,0.25,0.05263157894736842
warning_buffer_capacity,PR,0.25,0.05405405405405406
warning_buffer_capacity,PR,0.25,0.05555555555555555
warning_buffer_capacity,PR,0.25,0.05714285714285714
warning_buffer_capacity,PR,0.25,0.058823529411764705
warning_buffer_capacity,PR,0.25,0.06060606060606061
warning_buffer_capacity,PR,0.25,0.0625
warning_buffer_capacity,PR,0.125,0.03225806451612903
warning_buffer_capacity,PR,0.125,0.03333333333333333
warning_buffer_capacity,PR,0.125,0.034482758620689655
warning_buffer_capacity,PR,0.125,0.03571428571428571
warning_buffer_capacity,PR,0.125,0.037037037037037035
warning_buffer_capacity,PR,0.125,0.038461538461538464
warning_buffer_capacity,PR,0.125,0.04
warning_buffer_capacity,PR,0.125,0.041666666666666664
warning_buffer_capacity,PR,0.125,0.043478260869565216
warning_buffer_capacity,PR,0.125,0.045454545454545456
warning_buffer_capacity,PR,0.125,0.047619047619047616
warning_buffer_capacity,PR,0.125,0.05
warning_buffer_capacity,PR,0.125,0.05263157894736842
warning_buffer_capacity,PR,0.125,0.05555555555555555
warning_buffer_capacity,PR,0.125,0.058823529411764705
warning_buffer_capacity,PR,0.125,0.0625
warning_buffer_capacity,PR,0.125,0.06666666666666667
warning_buffer_capacity,PR,0.125,0.07142857142857142
warning_buffer_capacity,PR,0.125,0.07692307692307693
warning_buffer_capacity,PR,0.125,0.08333333333333333
warning_buffer_capacity,PR,0.125,0.09090909090909091
warning_buffer_capacity,PR,0.125,0.1
warning_buffer_capacity,PR,0.0,0.0
warning_buffer_capacity,PR,0.0,0.0
warning_buffer_capacity,PR,0.0,0.0
warning_buffer_capacity,PR,0.0,0.0
warning_buffer_capacity,PR,0.0,0.0
warning_buffer_capacity,PR,0.0,0.0
warning_buffer_capacity,PR,0.0,0.0
warning_buffer_capacity,PR,0.0,0.0
warning_buffer_capacity,PR,0.0,0.0
warning_buffer_capacity,PR,0.0,1.0
warning_buffer_capacity,ROC,0.0,0.0
warning_buffer_capacity,ROC,0.009900990099009901,0.0
warning_buffer_capacity,ROC,0.0891089108910891,0.0
warning_buffer_capacity,ROC,0.0891089108910891,0.125
warning_buffer_capacity,ROC,0.297029702970297,0.125
warning_buffer_capacity,ROC,0.297029702970297,0.25
warning_buffer_capacity,ROC,0.504950495049505,0.25
warning_buffer_capacity,ROC,0.504950495049505,0.375
warning_buffer_capacity,ROC,0.5445544554455446,0.375
warning_buffer_capacity,ROC,1.0,1.0
warning_acid_accumulation,PR,1.0,0.027522935779816515
warning_acid_accumulation,PR,0.0,0.0
warning_acid_accumulation,PR,0.0,0.0
warning_acid_accumulation,PR,0.0,0.0
warning_acid_accumulation,PR,0.0,0.0
warning_acid_accumulation,PR,0.0,0.0
warning_acid_accumulation,PR,0.0,0.0
warning_acid_accumulation,PR,0.0,0.0
warning_acid_accumulation,PR,0.0,0.0
warning_acid_accumulation,PR,0.0,0.0
warning_acid_accumulation,PR,0.0,0.0
warning_acid_accumulation,PR,0.0,0.0
warning_acid_accumulation,PR,0.0,0.0
warning_acid_accumulation,PR,0.0,0.0
warning_acid_accumulation,PR,0.0,0.0
warning_acid_accumulation,PR,0.0,0.0
warning_acid_accumulation,PR,0.0,0.0
warning_acid_accumulation,PR,0.0,0.0
warning_acid_accumulation,PR,0.0,0.0
warning_acid_accumulation,PR,0.0,0.0
warning_acid_accumulation,PR,0.0,0.0
warning_acid_accumulation,PR,0.0,0.0
warning_acid_accumulation,PR,0.0,1.0
warning_acid_accumulation,ROC,0.0,0.0
warning_acid_accumulation,ROC,0.018867924528301886,0.0
warning_acid_accumulation,ROC,0.20754716981132076,0.0
warning_acid_accumulation,ROC,1.0,1.0
warning_ammonia_toxicity,PR,1.0,0.2018348623853211
warning_ammonia_toxicity,PR,1.0,0.44
warning_ammonia_toxicity,PR,1.0,0.4489795918367347
warning_ammonia_toxicity,PR,0.9545454545454546,0.4375
warning_ammonia_toxicity,PR,0.9545454545454546,0.44680851063829785
warning_ammonia_toxicity,PR,0.9545454545454546,0.45652173913043476
warning_ammonia_toxicity,PR,0.9545454545454546,0.4666666666666667
warning_ammonia_toxicity,PR,0.9545454545454546,0.4772727272727273
warning_ammonia_toxicity,PR,0.9545454545454546,0.4883720930232558
warning_ammonia_toxicity,PR,0.9545454545454546,0.5
warning_ammonia_toxicity,PR,0.9545454545454546,0.5121951219512195
warning_ammonia_toxicity,PR,0.9545454545454546,0.525
warning_ammonia_toxicity,PR,0.9545454545454546,0.5384615384615384
warning_ammonia_toxicity,PR,0.9545454545454546,0.5526315789473685
warning_ammonia_toxicity,PR,0.9545454545454546,0.5675675675675675
warning_ammonia_toxicity,PR,0.9545454545454546,0.5833333333333334
warning_ammonia_toxicity,PR,0.9090909090909091,0.5714285714285714
warning_ammonia_toxicity,PR,0.8636363636363636,0.5588235294117647
warning_ammonia_toxicity,PR,0.8181818181818182,0.5454545454545454
warning_ammonia_toxicity,PR,0.7727272727272727,0.53125
warning_ammonia_toxicity,PR,0.7727272727272727,0.5483870967741935
warning_ammonia_toxicity,PR,0.7272727272727273,0.5333333333333333
warning_ammonia_toxicity,PR,0.6818181818181818,0.5172413793103449
warning_ammonia_toxicity,PR,0.6363636363636364,0.5
warning_ammonia_toxicity,PR,0.6363636363636364,0.5185185185185185
warning_ammonia_toxicity,PR,0.6363636363636364,0.5384615384615384
warning_ammonia_toxicity,PR,0.5909090909090909,0.52
warning_ammonia_toxicity,PR,0.5909090909090909,0.5416666666666666
warning_ammonia_toxicity,PR,0.5909090909090909,0.5652173913043478
warning_ammonia_toxicity,PR,0.5454545454545454,0.5454545454545454
warning_ammonia_toxicity,PR,0.5,0.5238095238095238
warning_ammonia_toxicity,PR,0.5,0.55
warning_ammonia_toxicity,PR,0.45454545454545453,0.5263157894736842
warning_ammonia_toxicity,PR,0.4090909090909091,0.5
warning_ammonia_toxicity,PR,0.4090909090909091,0.5294117647058824
warning_ammonia_toxicity,PR,0.36363636363636365,0.5
warning_ammonia_toxicity,PR,0.3181818181818182,0.4666666666666667
warning_ammonia_toxicity,PR,0.3181818181818182,0.5
warning_ammonia_toxicity,PR,0.2727272727272727,0.46153846153846156
warning_ammonia_toxicity,PR,0.22727272727272727,0.4166666666666667
warning_ammonia_toxicity,PR,0.18181818181818182,0.36363636363636365
warning_ammonia_toxicity,PR,0.18181818181818182,0.4
warning_ammonia_toxicity,PR,0.18181818181818182,0.4444444444444444
warning_ammonia_toxicity,PR,0.13636363636363635,0.375
warning_ammonia_toxicity,PR,0.09090909090909091,0.2857142857142857
warning_ammonia_toxicity,PR,0.09090909090909091,0.3333333333333333
warning_ammonia_toxicity,PR,0.09090909090909091,0.4
warning_ammonia_toxicity,PR,0.045454545454545456,0.25
warning_ammonia_toxicity,PR,0.0,1.0
warning_ammonia_toxicity,ROC,0.0,0.0
warning_ammonia_toxicity,ROC,0.034482758620689655,0.045454545454545456
warning_ammonia_toxicity,ROC,0.034482758620689655,0.09090909090909091
warning_ammonia_toxicity,ROC,0.05747126436781609,0.09090909090909091
warning_ammonia_toxicity,ROC,0.05747126436781609,0.18181818181818182
warning_ammonia_toxicity,ROC,0.08045977011494253,0.18181818181818182
warning_ammonia_toxicity,ROC,0.08045977011494253,0.3181818181818182
warning_ammonia_toxicity,ROC,0.09195402298850575,0.3181818181818182
warning_ammonia_toxicity,ROC,0.09195402298850575,0.4090909090909091
warning_ammonia_toxicity,ROC,0.10344827586206896,0.4090909090909091
warning_ammonia_toxicity,ROC,0.10344827586206896,0.5
warning_ammonia_toxicity,ROC,0.11494252873563218,0.5
warning_ammonia_toxicity,ROC,0.11494252873563218,0.5909090909090909
warning_ammonia_toxicity,ROC,0.13793103448275862,0.5909090909090909
warning_ammonia_toxicity,ROC,0.13793103448275862,0.6363636363636364
warning_ammonia_toxicity,ROC,0.16091954022988506,0.6363636363636364
warning_ammonia_toxicity,ROC,0.16091954022988506,0.7727272727272727
warning_ammonia_toxicity,ROC,0.1724137931034483,0.7727272727272727
warning_ammonia_toxicity,ROC,0.1724137931034483,0.9545454545454546
warning_ammonia_toxicity,ROC,0.3103448275862069,0.9545454545454546
warning_ammonia_toxicity,ROC,0.3103448275862069,1.0
warning_ammonia_toxicity,ROC,0.3218390804597701,1.0
warning_ammonia_toxicity,ROC,1.0,1.0
warning_biogas_quality,PR,1.0,0.045871559633027525
warning_biogas_quality,PR,0.4,0.05263157894736842
warning_biogas_quality,PR,0.4,0.05405405405405406
warning_biogas_quality,PR,0.4,0.05555555555555555
warning_biogas_quality,PR,0.4,0.05714285714285714
warning_biogas_quality,PR,0.4,0.058823529411764705
warning_biogas_quality,PR,0.4,0.06060606060606061
warning_biogas_quality,PR,0.4,0.0625
warning_biogas_quality,PR,0.4,0.06451612903225806
warning_biogas_quality,PR,0.4,0.06666666666666667
warning_biogas_quality,PR,0.4,0.06896551724137931
warning_biogas_quality,PR,0.4,0.07142857142857142
warning_biogas_quality,PR,0.4,0.07407407407407407
warning_biogas_quality,PR,0.4,0.07692307692307693
warning_biogas_quality,PR,0.4,0.08
warning_biogas_quality,PR,0.4,0.08333333333333333
warning_biogas_quality,PR,0.4,0.08695652173913043
warning_biogas_quality,PR,0.4,0.09090909090909091
warning_biogas_quality,PR,0.4,0.09523809523809523
warning_biogas_quality,PR,0.4,0.1
warning_biogas_quality,PR,0.4,0.10526315789473684
warning_biogas_quality,PR,0.4,0.1111111111111111
warning_biogas_quality,PR,0.2,0.058823529411764705
warning_biogas_quality,PR,0.2,0.0625
warning_biogas_quality,PR,0.2,0.06666666666666667
warning_biogas_quality,PR,0.2,0.07142857142857142
warning_biogas_quality,PR,0.2,0.07692307692307693
warning_biogas_quality,PR,0.2,0.08333333333333333
warning_biogas_quality,PR,0.2,0.09090909090909091
warning_biogas_quality,PR,0.2,0.1
warning_biogas_quality,PR,0.2,0.1111111111111111
warning_biogas_quality,PR,0.2,0.125
warning_biogas_quality,PR,0.2,0.14285714285714285
warning_biogas_quality,PR,0.2,0.16666666666666666
warning_biogas_quality,PR,0.2,0.2
warning_biogas_quality,PR,0.2,0.25
warning_biogas_quality,PR,0.2,0.3333333333333333
warning_biogas_quality,PR,0.2,0.5
warning_biogas_quality,PR,0.2,1.0
warning_biogas_quality,PR,0.0,1.0
warning_biogas_quality,ROC,0.0,0.0
warning_biogas_quality,ROC,0.0,0.2
warning_biogas_quality,ROC,0.15384615384615385,0.2
warning_biogas_quality,ROC,0.15384615384615385,0.4
warning_biogas_quality,ROC,0.34615384615384615,0.4
warning_biogas_quality,ROC,1.0,1.0
