SampleID,ABY1,Abditibacteria,Acetothermiia,Acidimicrobiia,Acidobacteriae,Actinobacteria,Actinopterygii,Aenigmarchaeia,Alphaproteobacteria,Aminicenantia,Anaerolineae,BD7-11,BRH-c20a,Babeliae,Bacilli,Bacteroidia,Bathyarchaeia,Bdellovibrionia,Berkelbacteria,Bivalvia,Blastocatellia,Brachyspirae,Brevinematia,CK-2C2-2,CPR2,Caldatribacteriia,Caldisericia,Calditrichia,Campylobacteria,Chitinivibrionia,Chlamydiae,Chlorobia,Chloroflexia,Chthonomonadetes,Cloacimonadia,Clostridia,Coprothermobacteria,Coriobacteriia,Cyanobacteriia,D8A-2,DG-56,Dadabacteriia,Defferrisomatia,Dehalococcoidia,Deinococci,Desulfitobacteriia,Desulfobacteria,Desulfobulbia,Desulfomonilia,Desulfotomaculia,Desulfovibrionia,Desulfurellia,Desulfuromonadia,Dethiobacteria,Dictyoglomia,Elusimicrobia,Endomicrobia,FCPU426,Fermentibacteria,Fibrobacteria,Fimbriimonadia,Fusobacteriia,Gammaproteobacteria,Gemmatimonadetes,Gitt-GS-136,Gracilibacteria,Hadarchaeia,Halanaerobiia,Holophagae,Hydrogenedentia,Hydrothermae,Iainarchaeia,Ichthyosporea,Ignavibacteria,JG30-KF-CM66,JS1,KD4-96,Kapabacteria,Kiritimatiellae,Kryptonia,LCP-89,LKM11,Latescibacteria,Latescibacterota,Lentisphaeria,Leptospirae,Limnochordia,Lineage_IIa,Lokiarchaeia,Longimicrobia,MBNT15,MD2902-B12,MVP-15,Margulisbacteria,Marinimicrobia_(SAR406_clade),Methanomethylicia,Methanomicrobia,Methanosarcinia,Methylomirabilia,Micrarchaeia,Microgenomatia,Moorellia,Myxococcia,NB1-j,NKB15,Nanoarchaeia,Negativicutes,Nitrososphaeria,Nitrospiria,OC31,OLB14,OM190,Odinarchaeia,Oligoflexia,Omnitrophia,PAUC34f,Parcubacteria,Phycisphaerae,Pla3_lineage,Pla4_lineage,Planctomycetes,Polyangia,RBG-16-55-12,Rhodothermia,Rs-M47,Rubrobacteria,SAR324_clade(Marine_group_B),SGST604,SHA-26,SJA-28,Saccharimonadia,Sericytochromatia,Spirochaetia,Subgroup_18,Subgroup_21,Subgroup_22,Sumerlaeia,Sva0485,Symbiobacteriia,Synergistia,Syntrophia,Syntrophobacteria,Syntrophomonadia,Syntrophorhabdia,TA06,TK10,Thermacetogenia,Thermoanaerobacteria,Thermoanaerobaculia,Thermococci,Thermodesulfovibrionia,Thermoleophilia,Thermoplasmata,Thermotogae,Thermovenabulia,Unclassified,V2072-189E03,Vampirivibrionia,Verrucomicrobiae,Vicinamibacteria,WCHB1-81,WOR-1,WPS-2,WS1,WS2,WS4,WWE3,Zixibacteria,bacteriap25,c5LKS83,vadinHA49,acid_accumulation,acid_base_balance,ammonia_toxicity,biogas_quality,buffer_capacity
2-6,0.0,0.0,0.0,0.0001636438019909,0.0,0.0063821082776484,0.0,0.0,0.0020182735578886,0.0,0.0027001227328512,0.0,0.0,8.18219009954998e-05,0.0648029455884348,0.3179053593345083,0.0034805568891022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025092049638618997,0.0,0.0,0.0,0.0,0.0001090958679939,0.0,0.0,0.0,0.009409518614481999,0.3163507432155851,0.0,0.0002181917359879,0.0,0.0086731215055224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022091913268782997,0.0,0.0063548343106504,0.0011455066139369,0.0,0.0006818491749624,0.0612027819446321,0.0,0.0,0.0,0.0,0.0186281194599754,0.0005182053729713,0.0,0.0,0.0121369153143312,0.0,0.0,0.0010091367789443998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001363698349924,0.0039001772807852,0.0,0.0001636438019909,0.0092458748124909,0.0,0.0,0.0,0.0,0.0,0.0020455475248872,0.0,0.0612027819446323,0.0,0.0,0.0,0.0,0.0,0.0013091504159279,0.0,0.0,0.0,0.358737397983677,0.4397503600576087,0.0,0.0,0.0,0.0009273148779486997,0.0,0.0,0.0,0.0,0.0004909314059729,0.0073211713874219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015273421519154998,0.0,0.0008454929769534,0.0,0.0,0.0,0.0003818355379789,0.0,0.0,0.0008182190099549,0.0004363834719757,0.0,0.003463793808809,0.0,0.0,0.0,0.0,0.0,0.0,0.0056729851356875,0.0115368880403652,0.0,0.0239465430246821,0.0,0.0,0.0001636438019909,0.0001636438019909,0.0,0.0,0.1661065770523283,0.0,0.0004363834719759,0.0246039366298604,0.0002727396699849,0.0013636983499247,0.030683212873311,0.0,0.0,0.0007909450429562999,0.0,0.0016091640529113,0.0,0.0,0.0012546024819307998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0
2-7,0.000977854472246,0.0,0.0003163646821972,0.004745470232959,0.0013517400057517,0.0034512510785153,0.0,0.0,0.0097497842968063,0.0072763876905373,0.029623238423926498,0.0,0.0,0.0006614897900486,0.0007190106413573,0.2187230371009407,0.011969257906009698,0.0002300834052343,0.0002300834052342,0.0,0.0036525740580959,0.045240149554213197,0.0,0.0024733966062697,0.0003163646821972,0.0016681046879493,0.0383376473971803,0.0,0.0002300834052343,0.0,0.0023008340523436,0.0,0.0,0.0031636468219728,0.0695714696577495,0.03511647972389639,0.0,0.004802991084268,0.0,0.0013805004314063,0.0,0.0,0.0004601668104687,0.0,0.0,0.00020132297957999905,0.0,0.002041990221455,0.0,0.0,0.0016681046879492,0.0,0.0008340523439745,0.0,0.0,0.0,0.0003163646821972,0.0002876042565429,0.0,0.0002876042565429,0.001265458728789,0.0,0.1004314063848081,0.0010928961748631993,0.0,5.752085130859936e-05,0.0,0.0,0.0027322404371582,0.000862812769628899,0.0,0.0,0.0,0.0030773655450097998,0.0,0.0,0.0,0.0025309174575782,0.0012366983031346,0.0,0.0,0.0,0.0005176876617773,0.0001725625539257,0.0008052919183202,0.0030486051193555994,0.0,0.0,0.0,0.0,0.0,0.0008052919183203,0.0004314063848144,0.0,0.0,0.030994078367141197,0.5209776993826375,0.1222124228297842,0.0,0.0,0.00017256255392569936,0.0,2.876042565429968e-05,0.0002588438308886,0.0007477710670117,0.019780773592037202,0.0032786885245899003,0.0,0.0026747195858497002,0.0,0.0010353753235546,0.0,0.0,0.0019844693701462,0.011274086856484,0.0,0.0,0.0017256255392576988,0.0,0.0,0.005205637043427299,0.0,0.0001150417026171,0.0,0.0,0.0,0.0040264595916015,0.0,0.0,0.005637043428242099,0.0006902502157029991,0.0,0.1490940465918884,0.0,5.752085130859936e-05,0.0,0.000776531492665799,0.0,0.0,0.007909117054931898,0.0540120793787729,0.0022720736266894,0.010411274086855599,0.0137474834627545,0.0012654587287891,0.0,0.0,0.0,0.009347138337647,0.1290160010079374,0.0,0.0021282714984179,0.1583721809247824,0.0081104400345122,0.0,0.0727978045689013,0.0,0.0,0.0208800690250213,0.0,0.0007477710670116,0.0,0.0008915731952832,0.00020132297958,0.0,0.0,0.0,0.0004889272361229994,0.0,0.0010066148979004,0.00020132297958,0,0,0,0,0
2-8,0.0,0.0,0.0,0.0,0.0005049131937701,0.0015535790577542,0.0,0.0,0.0016700974870857,0.0022526896337437003,0.18239018138035404,0.0,0.0,0.0,0.010603177069173,0.2018487590787256,0.0094246575342465,0.0,0.0,0.0,0.0011651842933157,0.0026022449217384,0.0,0.0021361712044121,0.0,0.0010098263875402,0.0038839476443856,0.0,0.0,0.0,0.0007767895288770999,0.0,7.767895288771507e-05,0.002990639686177,0.1093719656659022,0.11609119509068873,0.0,0.0006602710995454999,0.0,0.0034567134035031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0119237192682642,0.0001941973822192,0.0,0.005282168796364501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027770225657357102,0.0,0.0,0.0,0.0,0.0,0.0,0.0036120713092787,0.0,0.0,0.0,0.0005049131937701,0.0,0.0,0.0,0.0036120713092786,0.00046607371732625754,0.0,0.0,0.0,0.0,0.0,0.0,0.0047772556025944,0.0,0.0,0.0,0.0,0.0,0.0,0.0022138501572997998,0.0,0.0021361712044121,0.001972602739726,0.5638356164383552,0.1389589041095887,0.0,0.0,0.0,0.0,0.0007767895288771,0.0,0.0,0.0054794520547945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010098263875402,0.0,0.0,0.0017866159164173,0.0,0.0,0.0004660737173262,0.0,0.0,0.0,0.0,0.0,0.0012817027226471002,0.0,0.0,0.0013593816755349,0.0,0.0,0.12288810346836461,0.0,0.0,0.0,0.0004660737173262,0.0,0.0,0.011923719268263916,0.011341127121606,0.0009709869110963,0.01297238513224793,0.0098652270167395,0.0,0.0,0.0,0.0,0.0010875053404279,0.164931506849315,0.0002330368586631,0.0012817027226472,0.11265753424657521,0.0377131316269855,0.0,0.06721325692419987,0.0,0.0,0.0075736979065521,0.0,0.0006602710995455,0.0,0.0,0.0013982211519787,0.0,0.0,0.0002330368586631,0.0,0.0,0.0006991105759894,0.0,0,0,0,0,1
2-9,0.0,0.0,0.0,0.0,0.0,0.0013443202469564,0.0,0.0,0.0003983171102093,0.0,0.0,0.0,0.0,0.0,0.0344793248524977,0.4327466454230859,0.0022468939994713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020413751898229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004978963877616,0.2211655754437466,0.0,0.0,0.0,0.025019293485025483,0.0,0.0,0.0,0.0,0.0,0.0007219497622544,0.0,0.0,0.0,0.0019417959122704999,0.0,0.0,0.0,0.0849411237521468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013941098857327,0.0,0.0,0.0,0.0,0.0118250392093404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050909905648633395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6349458102035417,0.1966693100713718,0.0,0.0,0.0,0.0001493689163285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003734222908212,0.0,0.0,0.0,0.0,0.0,0.0,0.0346286937688267,0.0,0.0,0.008663397147053286,0.0,0.0,0.0,0.0030620627847343,0.0024894819388085,0.0,0.0,0.0,0.0,0.1360031720856462,0.0274091961462819,0.006223704847021227,0.0777088134905985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0
3-1,0.0,0.0,0.0,0.0,0.0,0.0266057934508815,0.0,0.0,0.0001574307304785,0.0,0.0,0.0,0.0,0.0,0.16661418975650585,0.1976018052057075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00223026868178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0864294710327454,0.3997953400503733,0.0003148614609571,0.0,0.0,0.0018104534005037001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003935768261964,0.0,0.0,0.0034109991603692,0.0,0.0,0.0,0.0,0.0,0.0003673383711167,0.0,0.0,0.00435558354324073,0.0,0.0,0.000551007556675,0.0,0.0003148614609571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004985306465155,0.001548068849706,0.0,0.0,0.0,0.0,0.0,0.0015218303946260999,0.0,0.03951511335012489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0842525979216626,0.0109512390087929,0.0,0.0,0.0,0.0003410999160368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005247691015952299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01592674223341723,0.0,0.0,0.0,0.0,0.0,0.0,0.004670445004198,0.0,0.0,0.0169238035264482,0.0,0.0,0.0,0.0020990764063811,0.0,0.0,0.0,0.0,0.0,0.002238209432454,0.0010495382031905,0.0008396305625524,0.9248868789099696,0.0,0.0,0.0012594458438287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
3-10,0.0,0.0,0.0052430886558627,0.0033365109628216002,0.0,0.01016841436288484,0.0,0.0,0.011955830950110782,0.0226008897362566,0.0175166825548136,0.0,0.0,0.0006752462662853,0.0,0.09068160152526114,0.0,0.0,0.0,0.0,0.001986018430251,0.019343819510645,0.0,0.0013504925325707,0.0,0.0047267238639974,0.02450746742929752,0.0,0.0,0.0,0.0004369240546552,0.0,0.0,0.0110819828408007,0.18346838258659,0.078447727994915,0.0,0.0024229424849062,0.0,0.0052033682872575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007944073721004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003574833174451,0.0,0.09052272005083994,0.0,0.0,0.0,0.0,0.0,0.0011518906895455,0.0075865904035586,0.0005560851604702,0.0,0.0,0.0,0.0,0.0006752462662853,0.0,0.0004369240546552,0.0002383222116301,0.00015888147442,0.0,0.0,0.0,0.0,0.0,0.0027407054337464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072688274547187005,0.005519440696676,0.2608855635962216,0.3498098859315585,0.0,0.0,0.0,0.0,0.0004369240546552,0.0007149666348903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027804258023514,0.0010327295837305,0.0,0.0,0.0028201461709563,0.0,0.0013107721639656002,0.0,0.0,0.0,0.0038131553860818,0.0,0.0,0.0043295201779471,0.0013504925325705,0.0,0.22771687321258288,0.0,0.0018668573244358,0.0,0.0022243406418811004,0.0013107721639656,0.0,0.0017476962186207998,0.05842866221798472,0.0032570702256116,0.0,0.02951223387352984,0.0,0.0,0.0,0.0,0.0,0.2158714583588862,0.0,0.0022243406418809997,0.0544584815405371,0.011518906895455799,0.0,0.1386378835717012,0.0,0.0,0.0021051795360659997,0.0,0.0040117572291069,0.0,0.0,0.0014696536383857,0.0,0.0,0.0,0.0001986018430251,0.0,0.0009930092151255,0.0,0,0,0,0,0
3-11,0.0,0.0,0.0274340686681041,0.003516337701111,0.0,0.0030519157405869855,0.0,0.0,0.026140321778071268,0.007828827334549477,0.0031846077293080856,0.0,0.0,0.0016254768618341952,0.0037485486813732998,0.18679714712223747,0.0,0.0001326919887211,0.0,0.0,0.0104163211146123,0.024680709902139497,0.0,0.0006302869464256,0.0,0.0,0.0103831481174322,0.0006634599436059,0.0016254768618343,0.0,0.0005971139492452,0.0,0.0001658649859014,0.0021894178138994,0.09523967490462738,0.05616188422623834,0.0,0.0003317299718029,0.0,0.0,0.0,0.0008293249295073,0.0,0.0,0.0,0.0,0.0,0.0015923038646540857,0.0,0.0,0.00112788190413,0.0,0.0,0.0,0.0,0.0003980759661635,0.0,0.0,0.0010283629125891,0.0003317299718028,0.0014264388787525951,0.0001326919887211,0.2606070658483952,0.0036158566926521,0.0,0.0,0.0,0.0,0.0003980759661635,0.0013932658815723,0.0,0.0,0.0,0.0046442196052412,0.0002653839774423,0.0,0.0010615359097694,0.0,0.007928346326090475,0.0,0.0001326919887211,0.0,0.0,0.0,0.000796151932327,0.013435063858019501,0.0,0.0,0.0,0.0,0.0001326919887211,0.0,0.0017913418477359,0.0,0.0,0.0325352977286678,0.3351749539594838,0.2290771434417841,0.0,0.0019439328831594,0.0,0.0,0.0003649029689832,0.0004312489633438,0.0008293249295073,0.0137098424391241,0.0,0.012891344383057,0.0055067175319289,0.0,0.0012605738928511,0.0,0.0,0.0008293249295073,0.0023221098026204997,0.0,0.0,0.0005307679548844999,0.0,0.0,0.012240835959528285,0.002388455796981,0.0,0.0,0.0,0.0,0.0149610217283129,0.0,0.0,0.010880743075136595,9.951899154088573e-05,0.0,0.0155913086747385,0.0,0.0,0.0,0.000563940952065,0.0002985569746226,0.0,0.0025543207828826,0.05785370708243398,0.0036158566926521,0.0,0.009885553159727566,0.0182451484491622,0.0,0.0,0.0,0.0115442030187426,0.1022099447513811,0.0,0.0012274008956707,0.0214855739717618,0.04120086249792659,0.0,0.2571421439171135,0.0,0.0,0.0075634433571071,6.634599436059048e-05,0.0008293249295072906,0.0,0.0,0.0,0.0005307679548846,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
3-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003529515573987,0.0031324450719138,0.0116032824494834,0.2536398129356724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0052060354716314,0.6297096973440347,0.0,0.0,0.0,0.0036618724080119433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033089208506132,0.0,0.0038824671313862,0.0,0.0,0.0,0.0061766522544779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026030177358157,0.0,0.0,0.0014118062295949,0.0,0.0,0.0,0.0,0.0,0.0,0.0019412335656931,0.0062648901438277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2289728498196314,0.600626542623884,0.0,0.0038921587241313,0.0,4.4118944674843376e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010147357275213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0176034589252622,0.0,0.0,0.0,0.0,0.0,0.0,0.0097944057178148,0.0006176652254478,0.0,0.0208682608312006,0.0,0.0,0.0,0.0,0.0009264978381717,0.0,0.0021834061135371,0.0,0.0,0.033130814505410666,0.0,0.0,0.14641526412622424,0.0,0.0,0.0010147357275213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0
3-13,0.0,0.0,0.0,0.0001112017199199,0.0,0.0005560085995996,0.0,0.0,0.001074949959226,0.0,0.28389799095559237,0.0,0.0,0.0,0.0199792423456146,0.17184372451627103,0.0090768437338834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040773963970642,0.007376380754689,0.0,0.0007042775594928,0.0,0.0,0.0,0.0,0.0,0.029505523018755798,0.23837942026836478,0.0,0.0014456223589591,0.0,0.0017792275187189,0.0,0.0,0.0,0.0,0.0005560085995996,0.0,0.0,0.0007784120394395,0.0,0.0067091704351693,0.0011120171991993,0.0,0.0021869671584253,0.0034101860775444,0.0,0.0,0.0029653791978649,0.0,0.0,0.0,0.0,0.0010008154792794,0.0098969530728735,0.0,0.0,0.0006301430795462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025947067981318,0.0,0.0,0.0034472533175179,0.0,0.0,0.0,0.0,0.0,0.0,0.0003706723997331,0.0055230187560233,0.0,0.0,0.0,0.0,0.0,0.0017050930387723,0.0,0.017495737267403,0.0,0.2942753996905618,0.21670964414646712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0395048994326972,0.0001853361998665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014085551189857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0133812736303654,0.0,0.0,0.0,0.0001853361998665,0.0,0.0292460523389426,0.0,0.0,0.0,0.0,0.0,0.0,0.0263918748609975,0.0016680257987989,0.0,0.0110831047520197,0.0,0.0,0.0,0.0,0.0,0.0,0.1424445590510572,0.0,0.0012973533990658,0.0279525528623,0.07773000222403431,0.0006301430795462,0.2737057578403898,0.0,0.0,0.009118541033434499,0.0,0.0005560085995996,0.0,0.0,0.001556824078879,0.0,0.0,0.0007784120394393999,0.0,0.0,0.0,0.0,0,0,0,0,0
3-14,0.0,0.0,0.0,0.0,0.0,0.0032449621961904043,0.0,0.0,0.0,0.0,0.0002920465976571,0.0,0.0,0.0,0.0481227893695028,0.21815880844988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005191939513904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0679495083882271,0.45818866210208303,0.0,0.0,0.0,0.003342311062076,0.0,0.0,0.0,0.0,0.0,0.0006165428172761,0.0,0.0,0.0,0.0006814420611999,0.0,0.0,0.000324496219619,0.0012979848784761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002271473537333,0.0,0.0,0.0003893954635428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000324496219619,0.0,0.0021092254275237,0.0028231171106856126,0.0,0.0,0.0,0.0,0.0,0.001979426939676,0.0,0.01515397345620901,0.0,0.0,0.0,0.0,0.0,0.0036019080377712002,0.0,0.0,0.0,0.6108889175590242,0.0094181395948909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0121274674235582,0.0011032871467047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004542947074666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014732128370704301,0.0,0.0,0.0,0.0,0.0,0.0,0.0135639419800756,0.0,0.0,0.067592562546646,0.0,0.0,0.0,0.0213194016289709,0.0,0.0,0.0,0.0,0.0,0.3406012127467421,0.0042509004770094,0.003277411818152204,0.07132289589770602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0
3-15,0.0001451484142535,0.0,0.0,0.0012337615211553002,9.676560950238284e-05,0.0050076202917479,0.0,0.0,0.01647434501777959,0.0019836949947988,0.0063865302271566,0.0,0.0,0.0033867963325833,0.0024675230423106,0.3252534049398803,0.0032839088466514,4.838280475119143e-05,0.0,0.0,0.0009676560950238,0.0,0.0,0.0007015506688922,0.0,0.0017659723734184,0.0017175895686672,0.0,0.0005080194498875,0.0,0.0001693398166291,0.0,0.0,0.0,0.1687834143745307,0.12105377748747795,0.0,0.0,0.0,0.002709437066066574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006531678641410829,0.0005080194498875,0.0,0.0004596366451363,0.0,0.0,0.0,0.0,0.0,0.0,0.0059268935820209,0.0005805936570141999,9.676560950238284e-05,0.08571013861673293,0.0,0.0,0.0,0.0,0.0,0.0010402303021505,0.000653167864141,0.0,0.0,0.0,0.0003870624380095,0.0,0.0030239252969494,0.0,0.0009918474973993,0.0037496673682171,0.0001209570118779,0.0,0.0,0.0,0.0,0.0009918474973994,0.0013789099354087999,0.00024191402375589572,0.0,0.0,0.0,0.0,0.0002902968285071,0.001016038899775,0.0,0.0001935312190047,0.0,0.2821176236441432,0.2918698377948054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012095701187796485,0.0,0.0,0.0,0.0,0.0,0.0,7.257420712678714e-05,0.0,0.0,0.0,0.0007983162783946,0.0016450153615405,0.0,0.002007886397174183,0.0,0.0007015506688922,0.0,0.0,0.0,0.0020320777995499,0.0,0.0,0.0024675230423107,0.0003628710356339,0.0,0.0094830297312332,0.0,0.0001935312190047,0.0,0.0038948157824709,0.0002661054261315,0.0,0.02525582408012139,0.07922684278007487,0.0013305271306576,0.008781479062340784,0.0148051382538645,0.0,0.0,0.0,0.0,0.0024675230423106,0.1399144193452084,0.0,0.0019353121900474,0.0133346601651905,0.0208046060430122,0.0,0.3132901799062033,0.0,0.0,0.006096233398649799,9.676560950238284e-05,0.0010644217045261,0.0,0.0,0.0003144882308827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
3-16,0.0003359462486002,0.0,0.0,0.0,0.0013157894736841001,0.005599104143336771,0.0,0.0,0.012849944008957885,0.017945128779395098,0.014221724524076,0.0,0.0,0.0,0.006830907054871,0.23611422172452057,0.0,0.0,0.0,0.0,0.0,0.0003079507278835,0.0,0.0002239641657334,0.0,0.012625979843224902,0.0185330347144456,0.0,0.005487122060470171,0.0,0.0,0.0,0.0,0.0013437849944008,0.25498320268756935,0.10842665173571968,0.01013437849944,0.0,0.0,0.0090425531914893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002575587905935,0.0015957446808509,0.0001679731243001,0.0002239641657334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0081746920492721,0.08633818589025506,0.0,0.0,0.0,0.0,0.0,0.0006718924972004,0.0021836506159014,0.0002519596864501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038913773796190707,0.0006718924972003,0.0,0.0,0.0,0.0,0.0004199328107502,0.0019876819708845002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0098544232922732,0.0,0.4242871189773839,0.41027531956735463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013353863381858141,0.0,0.0,0.0,0.0,0.0,0.0,0.0011198208286674,0.0,0.0,0.0013437849944008,0.0005039193729003,0.0,0.0,0.0008118701007838,0.0,0.0,0.0,0.0,0.0,0.0018756998880178999,0.0,0.0,0.0010918253079507,0.0002519596864501,0.0,0.089221724524076,0.0,0.0026595744680851,0.0,0.0,0.0,0.0,0.010414333706606656,0.0026035834266516004,0.0013437849944008,0.013941769316908785,0.0005599104143337,0.0,0.0,0.0,0.0,0.0,0.0862831858407079,0.0,0.0,0.0545722713864306,0.003947368421052556,0.0005879059350503,0.028305508483440284,0.0003079507278835,0.0,0.010134378499440001,0.0,0.0020716685330347,0.0,0.0008678611422171,0.0015677491601343001,0.0,0.0,0.0003639417693169,0.0,0.0,0.0,0.0,0,0,0,0,0
